GENE,ENVISION
ETFA,0.585832
CAMK1D,0.636552
SRC,0.950716
CHPF2,0.948145
EPHA3,0.939501
ACAT1,0.875049
SLCO1B1,0.909132
PLCG2,0.962713
MARCH1,0.768465
HCST,0.744925
RNF31,0.898020
ST6GALNAC4,0.976343
LRRK1,0.931065
GCNT3,0.975648
SLC11A1,0.975806
DGAT1,0.866478
MGAM,0.864913
NDST4,0.895355
BMP2K,0.849706
PDHA2,0.974152
WNK2,0.919601
ABCB1,0.638600
CES5A,0.833693
TTN,0.766904
PIP5KL1,0.924267
CPT1A,0.826442
ERBB3,0.719283
TRIO,0.709364
MAN2C1,0.781789
UXS1,0.859882
CUBN,0.777399
GANC,0.927008
PADI3,0.975607
HERC2,0.912403
GALNT8,0.921620
CHDH,0.921501
SETD2,0.917293
TAOK2,0.988113
LMTK3,0.769588
SLC2A7,0.809841
PXDNL,0.875437
AK5,0.755898
CYB5R2,0.873543
SLC22A16,0.913327
ATP8B1,1.006380
BCKDHA,0.775279
PRKD1,0.887615
ABCC2,0.969236
HIRIP3,0.930815
