GENE,ENVISION
MYO3A,0.929298
HECTD3,0.860577
CYP11B2,0.984168
ATP6V1A,0.786809
SLC32A1,0.890391
UGT3A1,1.015160
PRKAA2,0.631585
ME1,0.938694
USP29,0.787456
ME2,0.918805
FLT4,0.826085
ABL2,0.925361
SH3RF3,0.907639
EHMT2,0.998546
SMG1,0.918755
PPP1R3A,1.002770
MGAM,0.820726
CYP4F11,1.047610
BRPF1,0.899609
USP42,0.732923
FHL2,0.782115
SIAE,0.983373
SLC12A1,0.838190
TTN,0.670161
DIO2,0.796171
MGAT5B,0.902464
IRAK1,1.008600
PYGM,0.924464
KDR,0.768124
PRKAG2,0.855060
SLC14A2,0.801437
ACSS3,0.860743
CDC25B,1.019050
NUDT3,0.882457
SLC13A5,0.860675
AQP9,0.877423
PIGQ,0.812999
GALNT8,0.789988
PRKAR1B,0.990740
ALDH5A1,0.304909
ALG1L,0.997934
EP300,0.932506
LMTK3,0.722557
GALK1,0.787155
NDUFS1,0.985426
BMPR2,0.982647
ELOVL3,0.806015
PIGO,0.623415
SLC18A2,0.729719
RNF2,0.799659
