GENE,ENVISION
SLC6A3,1.008310
TRIM11,0.999806
IDO1,0.752345
AGK,1.011560
ACE,0.724320
BIRC6,0.911655
RAD9A,0.762408
HSPG2,0.878038
CNDP2,0.721932
UGT2A1,0.952780
PRKDC,0.860539
SLC4A5,0.776120
SLC25A37,0.857244
HS3ST4,0.922813
USP24,0.956180
USP20,0.922718
PLXNB3,0.977964
LPIN3,0.855038
EPHA3,0.916532
PLA2G7,0.794151
SLC28A2,0.976550
MGAM,0.894065
TPTE,0.952935
CDC42BPA,0.974052
RPS6KC1,0.785140
UBR5,0.967944
PYGM,0.970304
SETDB2,0.908014
TTN,0.795462
KMT2C,0.995787
ERBB3,0.839018
ACVRL1,0.781476
ACSS2,0.880372
PIGK,0.771510
PIGO,0.777057
PTPN9,0.827760
GALNT8,0.814184
ACOT8,0.964002
CYP4X1,0.922666
THNSL1,0.992721
FGFR1,0.744894
PTPRR,0.990280
SLC16A2,0.817687
CYP2E1,0.920776
SGPP2,0.769227
NKTR,0.904643
EYA3,0.908929
RNF103,1.024450
PIGT,0.961086
GLDC,1.016580
