GENE,ENVISION
MUSK,0.825355
EPX,0.612721
PRPF4B,0.869181
MOCS1,0.964948
FAAH2,0.842431
HIBADH,0.969927
PLIN3,0.873275
TGM6,0.761739
PPP1R3A,0.977749
DHRS9,1.000290
ACSM1,1.013480
SLC34A2,0.863700
SLC12A1,0.962948
SPTLC3,0.781586
MTMR3,0.860919
FMO2,0.782840
TYRP1,0.978984
UGT2B4,0.938850
ENTPD3,0.823317
DBH,0.964559
HK2,0.838237
P4HB,0.922679
CTDP1,0.842425
USP35,0.830403
TREH,0.996163
ADCY7,0.868414
LMTK2,0.926679
INPP5J,0.855075
ADCY8,0.923283
MYO5B,0.999806
PXDN,0.653221
UBE2D1,0.978346
SLC9A4,0.995166
APOB,0.625687
CHD9,0.777772
USP47,0.782862
CYP26B1,0.984225
TPTE,0.961854
TTN,0.417964
TRPM6,0.845720
TRPM7,0.920885
EPHB3,0.827026
PKLR,0.649979
HERC1,0.854838
SLC7A1,1.012350
SBK1,0.791683
CHST5,0.994349
SLC22A6,0.867627
SARDH,0.839150
HECW2,0.827169
CRLS1,0.860510
RPE65,0.791678
ATM,0.986879
PRKDC,0.903792
CHAT,0.956979
FLT4,0.993010
FLT3,0.951680
SLC10A2,0.975751
NCOA6,0.786853
RPS6KB1,1.095720
UGT2B15,0.694288
ALAS2,0.556177
MAPK7,0.892939
SLC6A13,0.869150
SLC8A3,0.649391
SLC8A2,0.988311
GPCPD1,0.961852
TRIO,0.989013
SH3RF1,0.931986
MTHFR,0.993331
LDLR,0.838114
AOAH,0.769810
FES,0.946000
DCLK2,0.768586
TAOK2,0.774989
TAOK3,0.960385
LRP2,0.912968
CYP4F22,0.935389
ADH7,0.853961
GALNT13,0.934490
KL,0.857381
PPID,0.899306
ABCA8,0.922341
PRKD3,0.879751
AOX1,0.944934
IDO1,1.034190
PTK7,0.982812
UGT1A3,1.012160
SERPINA3,0.932919
DPYD,0.452589
PRPF19,0.766123
ACACB,0.883075
FYN,0.785111
ACSS3,0.828969
BRPF1,0.814874
ABCC9,0.959199
PRKCH,0.850847
KMT2D,0.785812
PIGO,0.826313
F13B,1.004840
SLC37A1,0.890680
USP19,0.859952
ST6GALNAC1,0.810073
SLC16A8,0.943849
PTPRT,0.975404
SDS,0.819466
PXDNL,0.850352
ROCK2,0.978153
NEDD4L,0.857591
SAE1,0.909256
ADH1B,0.698766
BCKDHA,0.887834
PTPRO,0.921607
PPP3CA,0.695150
MGAM,0.558058
