GENE,ENVISION
MUSK,0.961662
HECTD2,0.908301
HEPH,0.977955
HADHA,0.840245
ERBB3,0.942279
PPP2R3B,0.810862
RAD18,0.973105
GPAT2,0.850695
IKBKB,0.835096
HIPK2,0.779244
POLR3D,0.961731
CHFR,0.910844
USP25,0.873889
USP22,0.822852
USP20,0.719785
CYP3A43,1.000130
PLCH2,0.851929
LBR,0.936102
SMG1,0.983447
DNMT1,0.866895
SLC5A10,0.963254
MAP3K4,1.009780
PIK3CG,1.013920
SLC12A6,0.978173
SLC12A1,0.861427
MYCBP2,0.770416
NNT,0.768586
HLCS,0.814531
GUSB,0.776328
NPR1,0.840868
STK11,0.962326
FNTB,0.817369
HMGCL,0.818466
SLC2A13,0.983447
ENPP2,0.954312
CAMK2B,0.750212
XYLT1,1.002670
RPL14,0.978153
SSH3,0.783333
USP30,0.782862
GALNT12,0.966617
UBR1,0.966778
ATP2B2,0.766123
USP34,0.778202
USP35,0.863640
SLC15A4,0.973868
DZIP3,0.863306
KAT8,0.752116
ADCY5,0.836330
LMTK3,0.618391
LMTK2,0.783137
ADCY8,0.620096
MYLK,0.770390
ATP8B1,0.849515
HUNK,0.783780
COPB1,0.835936
MYO5B,0.980067
RNF216,0.881470
SIRT3,0.936342
ATP6V1A,0.984677
HSPG2,0.976590
H6PD,0.746629
ADCY9,0.876519
NOX5,1.020310
UBE2L3,0.978542
PLXNB3,0.918850
TST,0.833250
ACADL,0.916929
FUK,0.769387
NEK6,0.907508
SLC9A5,0.879595
USP7,0.869045
LRRK1,0.996883
USP47,0.817149
USP42,1.000300
CYP26B1,0.934682
TKT,0.911698
TFRC,0.946252
JAK2,0.854905
TTN,0.659346
TRPM6,0.780123
EPHB2,1.016370
EPM2A,0.857532
BUB1,0.827985
EPHB4,0.939430
PIKFYVE,0.919917
GCK,0.828325
NUDT5,0.942740
CA12,0.988347
RPUSD4,0.785451
SLC26A1,0.843518
PTPN9,0.827760
GYS2,0.808221
MOGAT3,0.824295
PPARA,1.008590
ALOX12,0.948998
PTPN1,0.807976
SBK1,0.917178
GALNT2,0.891770
HERC1,0.853871
RPS6KA2,0.799811
SULT4A1,0.820237
SLC3A2,0.976230
COMTD1,0.763851
DDR1,0.961821
HIBCH,0.938342
SLC22A1,0.904705
STK36,0.966901
POLRMT,1.002420
CREBBP,0.920112
NADK,0.753821
EARS2,0.923061
AMPD2,0.863306
ATM,0.971745
EPHA3,0.902077
MAPK11,0.692027
MAPK13,0.772755
MAPK7,0.915076
CHIA,0.962309
FLT3,0.720931
FECH,0.870809
CDIPT,0.976201
COASY,0.698101
NCOA1,0.973145
CYP1B1,0.975426
MARK4,0.609712
ATP6V0A2,1.017450
SDR9C7,0.926791
MGAT5B,0.752854
ATE1,0.940110
MAPK4,0.916272
SLC6A13,0.940638
FASN,0.846064
SPTLC3,0.811110
HMGCS2,0.664444
ART5,0.817768
ACACB,0.931804
NAGLU,0.973853
LCT,1.010040
MAST2,0.813133
MAST3,0.983097
MVD,0.913246
PLCD1,1.009300
PHLPP2,0.900279
SLC27A4,0.991692
QARS,0.968519
CYP4F22,0.847605
ABCD2,0.995256
SGK3,0.777772
SLC8B1,0.819676
SLC17A4,0.857780
SNRK,0.860622
KCNJ8,0.629123
SLC22A13,0.754402
MDH1B,1.000750
FARSA,0.784140
SREBF1,0.756116
MLYCD,0.950772
CMTR1,1.017920
MGRN1,0.945621
NPC1L1,0.770787
PRKD3,0.825329
HS3ST4,0.857244
CAMK1D,0.560507
PTK7,0.782143
ST6GAL1,0.825700
CA7,0.808386
CHPF2,0.838014
LDHAL6B,0.611095
PRKAA2,0.978218
PTPRZ1,0.932619
MAP2K3,0.818639
SLC5A8,0.941612
SLC5A2,1.026040
RIPK4,0.851330
ABAT,0.898828
CIT,0.811563
UGT1A4,1.013570
GCDH,0.673381
CAD,0.819955
PTPN23,0.857885
PTPN21,0.778646
GRHL1,0.978670
PMPCA,0.852756
AASS,0.951349
MAPKAPK3,0.898401
DGKQ,0.776659
ABCB4,0.970695
ACOT11,1.022480
AARS2,0.974148
RNF31,0.802220
DAPK3,0.870402
MAP3K15,0.592727
KMT2C,0.747241
TDO2,0.939678
HECW2,0.824239
KMT2D,0.924934
CUBN,0.907493
ATP1B2,0.922012
PRKCD,0.989454
USP11,0.858459
STS,0.497654
SLC41A1,0.827264
MAN2A2,0.811472
USP19,0.798850
DUSP10,0.989936
CRAT,0.896931
PTPRS,0.903114
INPPL1,0.922680
BAAT,0.960856
LDLR,0.719450
NDUFS2,0.845342
MAP3K13,0.976238
BRAF,0.740297
PTPRN,0.856592
PTPRH,0.970931
