GENE,ENVISION
AOC1,0.953413
KARS,0.850902
VARS,0.833885
DUOX1,0.830446
EPHA5,1.002830
ATM,0.793605
CHSY3,0.856877
SLC2A11,0.974782
PTPRZ1,0.972740
SLC6A14,0.764308
ULK1,0.831177
BCHE,0.596020
ADPGK,0.994772
SLC5A7,0.816673
ACACA,0.941996
GAD2,0.671390
DUSP27,0.912956
SLC37A1,0.842588
MARK1,0.818577
LPIN1,0.993654
PRODH2,0.958275
CDK16,0.805411
TTN,0.969869
HSD17B1,0.722960
HSD17B4,0.818512
HNMT,0.899592
UGT2B11,0.983539
EPHB1,0.826753
BUB1,1.009150
PIKFYVE,0.904353
F13B,1.020150
WNK3,0.918169
NUDT12,0.932570
PIK3C2B,0.714868
MAST2,0.986417
STS,0.927789
CSGALNACT1,1.004880
PNCK,1.000740
ADH6,0.662022
HEXDC,0.791187
CA2,0.841656
SLC2A5,0.825972
TNFRSF21,0.764006
CDC14A,1.027350
SUOX,0.978031
PTPRD,0.947152
PTPRB,1.009110
PAK4,0.828894
MYO5B,0.799704
SLC35C1,0.970461
STK38L,0.909313
ABCA8,0.885267
