GENE,ENVISION
PTGS2,0.858807
AOC3,0.813757
AGL,0.973221
AGK,0.992432
ERBB3,1.011630
TGM7,0.757525
RAD9A,0.969096
PLK2,0.825523
PRPF4B,0.702465
AKT2,0.756196
MARCH6,0.980280
DMGDH,0.889106
USP25,0.817507
USP24,0.859166
SLC25A12,0.943588
UGP2,0.791193
MAP3K2,0.966059
TRMT1L,0.977053
NDST3,0.982650
PIK3CD,0.820729
MIB1,0.902032
INPP4A,0.976376
GRK1,0.701354
PDE7A,0.920843
SRMS,0.981597
MYCBP2,0.905712
BSG,0.681373
WEE1,0.670398
CTSW,0.909598
MTMR3,0.939856
OTUD5,1.007340
GUSB,0.873832
SLC38A4,0.879165
IGF1R,0.977187
CTSK,0.604494
TBXAS1,0.790485
TRHDE,0.861563
HK2,0.561773
ENPP7,0.796554
EXTL3,0.859858
PASK,1.051960
PIK3C2B,0.762927
PIK3C2A,0.973229
REV3L,0.793409
SMARCD3,0.868111
HELZ2,0.813695
GNPAT,0.979959
SULT1E1,0.504791
UBR2,0.938618
UBR1,0.918458
MTPAP,0.915156
USP34,0.868111
ATP2B4,0.982612
TESK2,0.904875
INPP5E,0.867672
SLC41A1,0.907500
LMTK3,0.880409
MANBA,0.957825
ADCY2,0.817592
SLC2A7,0.982848
PARP14,1.028830
ADCY8,0.618980
KIT,0.709446
PPIP5K2,0.745842
ANGPTL4,0.994956
SPEG,0.778664
CPS1,0.882576
PAK2,0.743417
ADHFE1,0.891742
CYP11B2,0.817164
PIGA,0.869434
UBE2D2,0.807957
GLUL,0.606095
SLC29A4,0.920392
RNGTT,0.995765
PAFAH1B3,0.812851
CHKA,1.012010
DPEP2,0.974088
HCCS,0.836961
IARS2,0.943140
PPM1D,0.791852
NEK2,1.008390
XPO7,0.718498
USP44,0.876075
MGAM,0.763634
XDH,0.840620
CDK3,0.981183
ITPKB,0.877421
TTN,0.494021
NPC1,0.948505
TRPM6,0.940942
PLCB1,0.865550
SLC14A1,0.930847
NT5C1A,0.822595
ABCA1,0.853937
PGM2,0.787877
ABCB11,0.871118
HERC2,0.718767
MIA3,0.840442
PTPN2,0.678169
GALNT6,0.989302
GALNT7,0.943185
GALNT2,0.581518
GSTO1,0.910069
CSNK1A1,0.653969
RPS6KA6,0.950256
ST8SIA5,0.992908
NPC1L1,0.803979
HS3ST3B1,0.988348
GLB1L,0.776584
POLRMT,0.797540
RNF123,0.990547
ECHDC2,0.934526
EARS2,0.939436
RPE65,0.967290
SLC32A1,0.779659
EPHA4,0.850315
UGT2A3,0.669500
CTDP1,0.982555
MAPK15,0.970989
MARS2,0.755798
SLC4A3,0.909826
ST6GALNAC6,0.840589
XYLT1,0.853155
COASY,0.939281
DUSP16,0.719329
SDR16C5,0.812954
NEDD4,0.981134
CDKL3,0.978738
RPS6KB2,0.541633
CSNK1E,1.002270
SLC8A3,0.940475
FANCL,0.981205
KDR,0.996233
ETFA,0.874974
ASH1L,0.787970
DPAGT1,0.905014
COL4A3BP,0.894066
SEPHS1,0.859952
SLC13A5,0.928816
MAST3,0.921257
CS,0.857419
EP300,0.849419
LRP2,0.726324
LRP1,0.806054
ACOX2,0.846520
SQLE,0.976982
POLR1B,0.867304
ATP6V1E2,0.951543
SREBF1,1.015120
OXCT1,0.901465
GPAA1,0.901608
CDK7,0.866125
NEU4,0.864404
HIBCH,0.887263
COLGALT2,0.762629
FABP12,0.753497
INPP5F,0.934138
B4GALNT3,0.902696
HS2ST1,0.960221
EGFR,0.614547
PRKAA2,1.037430
INSR,0.960927
SLC33A1,0.996394
SLC5A2,1.008020
BHMT2,0.557321
ALOX12,0.928311
LARS2,0.813133
CAD,0.977358
PTPN23,0.799537
INPPL1,0.993563
RGL1,0.783769
USP42,0.991558
PFKP,1.011530
HSD17B8,0.864418
BRPF1,0.745825
DGKI,0.892968
LPCAT2,0.980698
TH,0.863049
WNK3,0.845488
DGKB,0.822382
HSD17B1,0.927658
PTPRB,0.879104
NOS1,0.598954
PIGB,0.876014
DNMT3A,0.761650
ST3GAL4,0.863935
SLCO2A1,0.779893
SMURF2,0.852351
GGT6,0.999494
TMX3,1.013040
PTPRN,0.862215
USP49,0.816259
ENPP1,0.840015
SLC20A1,0.985585
PTPRS,0.824844
APRT,0.513076
SLC7A11,1.002120
ROCK2,0.895475
PTPRJ,0.851439
CDK12,0.768586
GLYAT,0.789010
FOLR2,0.815504
COQ5,0.952866
ABCC5,1.003050
KAT6A,0.880300
COQ6,0.967287
USP47,0.851668
FUCA2,0.790266
SLC1A3,0.761001
