GENE,ENVISION
MYO3A,0.979744
HECTD2,0.871453
HS3ST5,0.963172
EARS2,1.013170
GNPTAB,0.924574
NDUFB4,0.812855
PTDSS2,0.977930
AGXT2,0.821479
HIPK1,0.796381
MAN2C1,0.984290
B3GAT1,0.910545
LARS2,0.991632
SLC23A1,0.976455
MAP3K8,1.000220
NCOA1,0.914104
APOB,0.970897
PPP1R3A,0.972722
HKDC1,0.776185
USP40,0.972841
QPCT,0.976895
GALNT1,0.851929
SLC12A1,1.025770
TTN,0.825890
TECRL,0.855623
ATP6V1B1,0.557209
EPRS,0.964525
MTMR3,0.996611
DGKE,0.973697
KMT2A,0.942544
SH3RF2,0.901611
CUBN,0.826931
PARP1,0.908615
ENO1,0.820824
RBP2,0.905087
REV3L,0.914405
HMGCR,0.967501
ACMSD,0.663448
ADCY3,0.902281
PTPN12,0.777814
HEXB,0.955750
ST8SIA1,0.753821
PDK1,0.762927
HERC2,0.859275
FGGY,0.907043
PAK4,0.801309
ABCC5,0.593391
MUL1,0.878384
SLC22A8,0.856309
ABCC1,1.023710
FUT9,0.905919
