GENE,ENVISION
UBE2Q1,0.910574
PGM2L1,0.869116
AGL,0.791852
HIPK3,0.784604
L1CAM,0.968863
PMM2,0.853758
DUSP27,0.816931
FKBP10,0.766155
SLC28A2,0.900765
TKTL2,0.859163
SLC28A1,0.765955
MIB2,0.917963
DMPK,0.851103
HMGCLL1,0.981281
ABCD1,0.944065
SLC38A1,0.714641
PPP2R2C,0.876674
CNDP1,0.670976
LMTK3,0.814199
LMTK2,0.857912
CYP26A1,0.825382
CTBP1,0.653531
SLC17A6,0.970554
TNKS,0.839291
HSD17B10,0.910633
MYO3B,0.985612
ATP6V1A,0.709401
DSTYK,0.785759
NUAK2,0.877317
UBE2D2,0.880418
POLR1B,0.923289
RAD1,0.990918
GTF3C4,1.058270
CHKA,0.882881
XPO7,0.763930
JAK2,0.802355
TTN,0.267477
DIO3,0.920233
HNMT,0.917122
GDPD2,0.838895
BLK,0.910691
PPARA,0.689272
GART,0.866076
CSGALNACT2,0.787981
TNK2,0.613479
RPS6KA2,0.630016
ZNRF1,0.861177
RPS6KA5,0.550599
HLCS,1.010770
FTCD,0.922852
SLC22A3,0.956596
SLC18A1,0.957890
DNMT1,0.982238
RALBP1,0.860622
AOX1,0.786838
PRKDC,0.924829
POLG,0.774528
SLC4A4,0.800942
POLN,0.812145
SLC4A9,0.787339
CDC7,0.985071
NCOA3,0.989475
ASPG,1.001110
ALG1L,0.715227
NEDD4,0.774626
SLC36A2,0.915464
ALAS1,0.868541
RNF152,0.986009
LDLR,0.984342
SLC27A4,0.928900
ALG12,0.815133
MVK,0.951043
RIOK2,0.975228
SUCLA2,0.861416
FITM2,0.915358
MARS,0.773907
MGRN1,0.763152
NPC1L1,0.774152
B4GALNT4,0.709294
SPHK1,0.978593
GPD2,0.861981
PLCG2,0.908868
PLCG1,0.972008
MAN2C1,0.820726
GYG1,0.775158
PGD,0.832554
PDE1B,0.913271
UHMK1,0.827165
HSD17B8,0.775158
HSD17B3,0.886384
AASDH,0.992474
HEXDC,0.954191
CNOT4,0.869039
NOS3,0.643850
CTSF,0.898350
STS,0.681940
TRIP12,0.850315
BAAT,0.971453
CA6,0.788689
MAP3K10,0.813028
MAP3K15,0.933684
SLC1A5,0.939330
SLC1A6,0.954563
FUT9,1.009780
RPN2,0.918903
TGM3,0.803263
TGM4,0.991858
TGM5,1.010770
STYK1,0.762629
PPP2R3B,0.852901
PPP2R3A,0.895348
MAN1B1,0.827214
PTK2B,0.749356
INSRR,0.790182
MIP,0.934294
SLC25A15,1.030820
USP24,0.929012
ROS1,0.991126
SLC25A11,0.782877
B3GNT7,0.876516
B3GNT3,0.927375
SLC12A5,0.896332
SLC12A4,0.765114
PIP4K2B,0.943154
LIPF,0.806129
UBE2R2,0.893743
CLCF1,0.915575
HS6ST1,0.869944
SSH2,0.776730
CHFR,0.808282
RNF19B,1.005240
SLC2A7,0.775100
TYR,0.829071
KMT2B,0.556968
RBBP6,0.765846
SAT1,0.780378
BCKDK,0.987095
SHPRH,0.991632
NEK6,0.795911
BRAF,0.845885
PLCH2,0.909024
STK25,0.857831
STK24,0.972293
CDC42BPB,0.881892
NLN,0.924164
DPYSL3,0.935665
WNK4,1.016870
GALNT2,0.643830
LARS,0.981640
CYP27A1,0.997079
ATP6V0A1,1.013310
CREBBP,0.774507
MYO3A,0.977222
ATM,0.976581
ADHFE1,0.913449
SMPD3,0.966836
FLT4,0.967813
FLT1,1.002220
CDKL5,0.720621
OXSM,0.910487
CDKL3,0.974250
RPS6KB2,0.673869
