GENE,ENVISION
USP17L2,0.834680
HECTD1,0.787101
DCLK1,0.791716
KAT2A,0.884258
ABL1,1.008140
SLC4A7,0.829379
TPK1,0.954052
CYP4F2,1.005610
ROS1,0.923713
AKR1C3,0.846627
DGKZ,0.831441
PPM1D,0.864489
PTPRF,0.915239
PIK3CB,0.778201
NDST3,0.856592
PDPR,0.909104
LRP2,0.919134
TIAM2,0.975783
FOSL1,0.753389
TTN,0.671884
UGT2B10,0.962956
PLCB1,0.900102
KMT2A,0.809815
ACSF3,1.009560
SLC24A3,0.872548
PASK,1.020140
ENO1,0.718498
FRMPD2,0.900308
TRIP12,0.912271
KAT8,0.771416
SLC17A8,0.876233
ADCY1,1.021560
HAT1,0.835209
POLR1B,0.904086
KAT7,0.707789
STK31,0.858448
CYP2C19,0.966734
BRAF,0.768553
