GENE,ENVISION
MUT,0.841141
SLC25A20,1.010250
ACE,0.733389
PGM2L1,0.855398
EPHA7,0.883075
EPHA5,0.822934
GGT5,0.917750
CHSY1,0.714710
SLC26A8,0.812395
TNIK,0.901853
MARCH6,0.810235
ADPGK,0.898336
SLC5A7,0.775188
SLC25A16,0.874772
TAT,0.872152
SMURF2,0.896528
UROC1,0.977234
KMT2E,0.906416
NDST2,0.937554
LIPF,0.882294
FYN,0.722774
USP19,0.848089
ATP2B4,0.889977
DGKI,0.785433
FOSL1,0.825312
TTN,0.763664
NT5C1A,0.957421
ABCB4,1.021860
MAPK6,0.847262
ACOT12,0.850671
PTPRM,0.700021
EYA3,0.889707
SPTLC3,0.858066
DAGLA,0.879687
ASH1L,0.974538
HSPG2,0.786174
ERBB4,0.918951
FMO5,0.928121
WNK2,0.766082
ATP10A,0.874169
PASK,1.014760
CHST9,1.053960
POLR2G,1.012820
UBA3,0.922895
FRMPD2,0.994351
GPT,0.875885
ATP2B3,0.808084
SLC25A29,0.858066
HTATIP2,0.769701
LATS1,1.005820
UBR4,0.996222
SULT4A1,0.911199
INPP5E,0.861843
SLC5A1,0.963980
BAAT,0.994529
CERK,1.007990
SLC12A1,1.002950
MAP3K13,0.843864
PDK4,0.979073
ATP6V0A2,1.004480
CYP11B2,0.850852
HLTF,0.794914
PTPN3,1.005760
HERC4,0.772274
