GENE,ENVISION
VARS,0.793107
BBOX1,0.960797
UGT2A3,0.790796
PTPRZ1,0.845578
PLCG2,1.018100
INSR,0.934417
INSRR,0.633803
UBR2,0.957772
SLC5A8,0.926869
PPIP5K2,0.825523
ADSL,0.888442
KIT,1.017060
PTPN1,0.785387
TBXAS1,0.884736
PDHX,1.017960
NEK7,0.989822
COASY,0.832503
PTPN21,0.836354
LPIN3,0.958860
SLC9A2,0.815519
PXDNL,1.045350
SH3RF1,0.843373
NCOA3,0.868434
CYP26B1,0.955336
ACAT1,0.913536
PYGB,0.898345
AURKB,0.842317
BSCL2,0.979675
MTMR2,0.858410
DUSP3,0.809002
GGTLC1,0.821010
SMURF1,0.968841
FMO1,0.770506
EXT2,0.938338
GALNT13,0.844924
PHKA1,0.988471
SLC24A2,0.924695
WNK4,0.928971
GANC,0.780949
HAAO,0.619676
SLC5A5,0.955885
USP31,0.911226
STT3A,0.882208
ABCC11,0.968247
EARS2,0.793008
ADCY7,0.860411
ALK,0.662463
USP13,0.796644
DNAJC6,0.764136
GM2A,0.684269
PTPN14,0.839207
CYP27A1,1.001330
GDA,0.920826
ADH1B,0.973184
SULT2B1,0.978003
SLC12A5,0.868074
SPEG,0.963419
HLTF,0.859359
ABCA8,0.888400
ABCC3,0.970437
