GENE,ENVISION
SOAT2,0.856713
B3GALT5,0.994681
SLC32A1,0.996183
MARCH7,0.858722
CHAT,0.741888
CYP2S1,0.600566
YES1,0.989099
EHMT1,0.832798
LPIN2,0.900947
PRPF19,0.867317
NDST3,0.900094
CERCAM,0.770409
LGSN,0.845610
SLC34A1,0.999370
CDC42BPG,0.833945
TTN,0.954377
SYNJ2,0.975425
HSD17B6,0.779914
EPHB3,0.684666
TGFBR1,0.836517
CSK,0.613722
EXTL3,0.840943
GGT7,0.979287
POLR2C,0.840636
USP49,0.988605
POLR2I,0.979640
MCCC2,0.848983
UBR4,0.849841
BMP1,1.008400
ATP4B,1.004050
SLC2A5,0.815467
HSD11B1L,0.793788
ECI2,0.920619
MOGS,0.927095
