GENE,ENVISION
FKBP14,0.920989
PPP2R3B,0.860577
PLCD1,1.009860
USP9X,0.875622
FKBP4,0.921501
HIPK2,0.941031
TARSL2,0.777057
USP22,0.895387
SLC25A11,0.820091
NDUFAB1,0.820418
RNF180,0.850020
SGPL1,0.984637
SETD2,0.980835
TKTL1,0.856138
SLC28A1,0.929805
INPP4B,0.895772
MAP3K4,0.943681
DNMT1,0.983297
CDC42BPG,0.957594
SLC47A1,1.013480
ERBB3,1.006240
NPR2,0.929099
MAN2C1,0.811110
GPI,0.921717
BARD1,0.990474
WNK2,0.777057
CTSC,0.612074
REV3L,0.792325
HELZ2,0.786774
FGFR4,0.991058
ATP2B2,0.851927
FGFR2,0.753883
UBR4,0.787101
KAT8,0.932869
P4HA2,0.876539
ADCY6,0.766591
FUT10,0.913169
LMTK3,0.852982
SLC2A2,1.004520
KPNA6,0.849982
DDAH1,0.840366
PTPRN2,0.901988
SMPD3,0.894546
NSDHL,1.022560
ACVR1B,0.644557
HSPG2,0.719273
DCLK1,0.848540
SLC7A3,1.019250
G6PC2,0.755898
APOA5,0.998806
NEK6,0.860622
XPO6,0.764378
NT5C,0.783738
INSL3,0.874228
ROS1,0.923354
PLCH2,0.725608
GMDS,0.627365
SIRT7,0.881384
TTN,0.926660
ITPK1,0.568792
EPHB3,0.835059
GUCY2D,0.957078
SIRT5,0.630934
EIF2AK1,0.988543
MAN2A1,0.907069
HERC1,0.703931
CHST8,0.984535
SLC26A6,0.999217
RPS6KA2,0.650872
PSAP,0.820257
MOK,0.953784
MTTP,0.958096
ANPEP,1.025790
EIF2AK4,0.779572
SLC18A3,1.010970
SLC18A1,0.864233
SLC22A9,0.779379
MGAT5,0.920437
CPT2,0.850462
CSF1R,1.017010
EPHA1,0.983097
SLC4A5,0.783535
DARS2,0.850852
DPYSL2,0.619816
ADCY10,0.800674
SLC4A2,0.719785
FLT1,0.965890
NEDD4,0.945296
BMP2K,0.985208
POLD2,0.778646
FASN,0.925859
LRAT,0.918673
DOT1L,0.799455
ERN2,0.768573
TGFBR2,0.869054
ACACB,0.949818
MAST3,0.984078
FRMPD2,0.982963
ACHE,0.893063
SLC27A1,0.948698
IDUA,1.005750
CSNK1A1L,0.969743
ACOX2,0.969227
SNRK,0.800383
RIPK3,0.993876
KL,0.947684
SREBF1,0.877507
NPC1L1,0.764921
B4GALNT4,0.804608
AOX1,0.937567
HS3ST1,0.745384
TALDO1,0.942785
EGFR,0.836899
IGF1R,0.900028
LATS2,0.950446
INSR,0.845778
EZH2,0.718498
GPD2,0.965094
UGT1A6,0.843677
DERA,0.977636
ATP6V0A4,0.859380
PTPN21,0.819879
GCNT3,0.977746
PXDNL,1.000840
PRPF19,0.983447
VRK2,0.769387
CTSO,1.013780
FAH,0.921273
SARDH,0.948310
RPIA,0.895115
SYNJ2,0.719329
AARS2,0.918863
FGGY,0.843511
PRKCH,0.792182
TRAF7,0.812245
PRKCA,0.773040
HS6ST3,0.719785
SLC24A2,0.733444
SRC,0.848310
SLC24A1,0.902758
CYBB,0.974299
POLRMT,0.832440
SERPINA3,0.932504
PADI4,0.984058
ALDH1B1,0.795805
TPSAB1,0.983289
BRAP,0.835690
PTPRS,0.829614
AFMID,0.892548
OGT,0.787101
PTPRF,0.805747
ENO3,0.891197
