GENE,ENVISION
RNF14,0.792821
GSR,0.624160
WWP2,0.989167
TGM5,0.816285
MAN2B1,0.633026
PRKAG2,0.967622
USP9X,0.873356
CHSY1,0.830703
OAT,0.876496
CTSB,0.954025
INSRR,0.993495
USP28,0.974628
XDH,1.017120
DUSP27,0.825508
MAP3K9,0.864019
RALBP1,0.854838
SETD5,0.864951
DNMT1,0.897181
MIB1,0.929478
RORA,0.950238
NTRK3,0.875636
SLC12A6,0.862379
CYP39A1,0.883176
WEE2,0.791247
ABCD2,0.813561
FGA,0.871607
ERBB2,0.728603
ERBB3,0.981733
EXT2,0.798062
SLC25A3,0.963629
ALOX5,0.799793
ENTPD8,0.780306
CSNK1G2,0.972130
CERS3,0.944034
TNFRSF21,0.719329
REV3L,0.903480
PHGDH,0.714909
ATP2B1,0.864972
ATP2B2,0.869045
USP34,0.937353
LMTK2,0.973288
ADCY5,0.762927
ATIC,0.958884
ADCY1,0.822461
CSAD,0.950510
DAPK2,0.895182
HECW1,0.628735
MYO5B,0.778166
SLC4A2,0.852302
DUOX1,0.841119
TRIM32,0.954992
HSPG2,0.765171
POLR1A,0.945030
CPT1B,0.836526
HDC,0.844199
SLC29A2,0.956530
SPEG,0.861459
KAT7,0.912383
SLC30A6,0.846134
NEK2,0.684963
LRRK1,0.562348
LPIN3,0.941594
NOS3,0.956668
SLC4A8,0.744260
CMAS,1.012820
FIG4,0.532435
TTN,0.382688
DIO2,0.862110
DIO3,0.778256
TNKS2,0.879707
CHEK2,0.736347
PTPRN2,0.636248
TARS2,0.814544
ACSF2,0.840086
DUPD1,0.803323
CHST8,0.935291
HERC2,0.595037
GALNT8,0.916318
UBA3,0.883296
SMYD3,0.844214
SLC26A9,0.904546
STT3A,0.899240
CHST6,0.830055
MGAT1,0.950660
RPAP2,1.011180
CDC14B,0.979329
SETD1B,0.894358
ANPEP,0.872986
SLC28A3,0.896288
SLC18A3,0.920363
GFPT2,0.860622
MSRA,0.524405
SLC22A9,0.779379
CREBBP,0.785687
AASDHPPT,0.913930
ACE,0.606387
LIPT1,0.708615
UGT8,1.008470
LCLAT1,1.008350
AMPD1,0.969852
SLC2A12,0.915159
ABCA1,0.864039
SLC4A7,0.817190
MIB2,0.829555
SLC4A3,0.763279
ME2,0.898964
POLL,0.967221
AKR1C1,0.680001
L1CAM,0.967355
CYP1B1,0.782900
PDE3A,1.012810
OXSM,0.929529
MARS2,0.883776
MAPK7,0.868045
SLC8A1,0.789861
ALDH18A1,0.802350
ENGASE,0.972406
UGGT2,0.928739
ERN2,1.022630
HAS2,0.991035
ART5,0.818330
SHPK,0.814478
SH3RF1,0.821600
AUH,0.738301
PPWD1,0.764378
NUDT10,0.868738
MAST3,0.870182
PARS2,0.768769
PLCD1,1.015800
PDF,0.746563
EP300,0.750715
SLC8A3,0.754167
TAOK3,0.844227
LRP2,0.931975
DEGS2,0.988890
LRP1,0.660659
ADH7,0.744673
FAM20B,0.772547
EIF2AK2,0.937977
INSR,0.676911
KL,0.835991
RNF149,0.774804
ABCA4,0.963009
UST,0.784014
ABCA3,0.974115
SGSH,0.982232
DECR1,0.976532
PRKD1,0.759762
NRF1,0.771232
B3GALT4,0.952006
SLC25A18,0.740421
GTF3C4,0.863186
EGFR,1.004560
DGKQ,0.752031
USP6,0.861177
IDH3G,0.819837
SLC5A1,0.861896
SLCO1B3,0.948663
SLC5A3,0.752354
RIPK4,0.920409
AACS,0.980124
UGT1A7,1.008530
GPI,0.631868
PNLIPRP1,0.623616
SERPINA3,0.942886
ANKRD1,0.858616
INPPL1,0.786678
LPIN1,0.941730
PDE1B,0.786678
CHIT1,0.747867
ALG11,0.931467
USP42,1.010570
PFKP,0.908701
CLOCK,0.971578
WNK2,0.916910
GAK,0.394346
ACSS2,0.991036
NANP,0.988208
EXTL2,0.872554
HS3ST3B1,0.752854
NOS1,0.643043
CPT1C,0.972884
ULK1,0.839676
PIM3,0.783160
ULK4,0.921208
TRAF7,1.022250
SLC24A4,0.862050
WARS,0.810255
SDHA,0.841772
CDK19,0.888985
PADI4,0.934638
TMX3,0.792988
THTPA,0.989228
PHYH,0.950408
PTPRU,0.855589
PTPRT,0.932307
PTPRS,0.836408
ATP4A,0.837194
CA6,0.965670
MAP3K10,0.927422
TYMP,0.918444
STK3,0.804912
FUT3,0.947726
FUT2,0.808592
FUT1,0.976755
CDK13,0.838083
ABCC4,0.876866
CYP11B2,0.944944
HAO2,0.973968
PTPRJ,0.794269
GSTK1,0.708320
