GENE,ENVISION
HECTD2,0.852701
STK19,0.986573
CYB5R2,0.975423
DUOX2,1.075420
EXT1,0.983950
KAT2A,0.851420
CTDP1,0.891790
SLCO1B3,0.811075
MAP2K7,0.868606
USP43,1.014500
ABAT,0.760867
FABP9,0.902332
B3GNT4,0.947628
CYP27A1,0.917045
UROC1,0.865686
CHD9,0.916671
DGKQ,0.789546
FGR,0.719288
POLD2,0.842816
TTN,0.811812
WEE1,0.845003
GAA,0.958041
LSS,0.750467
PIGB,0.858722
HUWE1,0.905481
PSAT1,0.867839
LIPG,0.870690
NAGLU,0.970598
SLC13A5,0.974415
RAG1,1.023510
SLCO1A2,0.853658
SSH1,0.976336
TRIP12,0.881614
USP33,0.829529
IL4I1,0.993089
STK32B,0.908006
FUT11,0.790796
LRP1,0.981728
GALNT15,0.855065
PTPRJ,0.903266
ALDH2,0.907043
SDHD,0.815690
TCIRG1,0.973120
STK31,0.975548
MAP3K15,0.980954
ABCA1,1.023560
CLK4,0.703755
PRKD1,0.983021
ABCA8,0.828208
