GENE,ENVISION
SLC7A7,0.902714
HSPG2,0.965787
NCOA3,0.858048
MAP3K9,0.782862
APOB,0.874074
CERS3,1.005760
GCNT3,0.989649
PC,0.804021
DHRS4,0.922363
NDST4,0.935234
USP42,0.972073
ECH1,0.949354
CDC42BPG,0.974088
SPTLC2,0.868434
MYCBP2,0.926665
JAK2,0.961050
DCT,0.988488
SLC35C1,0.902774
CBLC,0.999031
HAL,0.831948
EPHB4,0.716635
NDUFA1,0.870381
SLC13A2,0.975565
CHST9,0.806040
TPSAB1,0.912476
ABHD5,0.839769
HERC1,0.946086
XPO7,0.881614
TPTE2,0.957037
SLC7A10,0.864338
EIF2AK1,0.985397
SI,0.671440
CREBBP,0.926518
FAR2,0.873460
STARD3,0.775158
ATP6V1C1,1.018640
TYR,0.837016
