GENE,ENVISION
PGM2L1,0.986595
AGL,0.614824
AGK,0.952461
BUB1B,0.999233
FTMT,0.943393
USP9X,0.377666
HIPK3,0.789083
FKBP5,0.771483
HIPK1,0.854281
GLCE,0.864682
DUSP21,0.850404
HUWE1,0.364792
SGPL1,0.962794
QARS,0.829387
SMG1,0.603607
SLC28A3,0.789680
PIK3CB,0.950494
MIB1,0.886468
PIK3CG,0.987116
ZSWIM2,0.969400
ABCD1,0.954043
WEE2,0.960283
ABCD2,0.982698
IRAK4,0.935821
SLC38A5,0.786928
IGF1R,0.804328
MAN2C1,0.976432
PPP2R2A,0.900671
PPP2R2C,1.007800
PIK3C2A,0.595473
SULT1E1,0.944868
CYP3A7,0.891082
CYP3A4,0.952576
CYP3A5,0.920306
GK,0.923985
CNDP1,0.794106
GTF2F1,1.008440
HIPK2,0.900826
SLC15A1,1.024810
MOCS1,1.012550
PTEN,0.884971
POLR3B,0.684748
TXNRD1,1.010740
STK38L,0.915627
MYO3A,0.745842
UGCG,0.845790
MYO3B,0.688127
BBOX1,0.879822
POLR3A,0.848413
MGST1,0.788423
GTF3C4,0.909789
CYP11A1,0.935392
APOB,0.907482
TTC3,0.528708
FARSB,0.855448
ABCA4,0.727507
PAICS,0.916761
JAK2,0.905877
TTN,0.003704
ATR,0.810685
TTL,0.856052
GUCY2C,0.965562
TICRR,0.942381
USP22,0.875298
MARS,0.682725
SLC26A8,0.948387
CHST8,0.765581
BLK,0.913978
PPARA,0.740305
GART,0.721932
MCCC1,0.848944
RPS6KA1,0.845952
RPS6KA3,0.777123
RPS6KA4,0.822398
MTHFD1L,0.715782
SLC22A6,0.932204
SLC22A3,0.982558
GPX8,0.883939
SLC18A1,0.843524
TKTL2,0.820919
CYP2J2,0.957675
SLC9A1,0.927461
PRODH2,0.785371
POLQ,0.529033
GNS,0.851594
OTUD5,0.854838
SLC26A7,0.822503
SMS,0.861373
PPP2R1B,0.890964
SLC2A11,1.010800
PRKDC,0.651665
SLC4A5,0.812319
SLC4A4,0.790568
MBOAT1,0.843373
SLC4A1,0.858380
POLB,0.550297
SLC4A2,0.970094
POLM,0.748456
SLC4A8,0.834426
CDC7,0.782249
NCOA2,0.853689
NCOA1,0.539393
NCOA6,0.738692
SLC36A4,0.928990
NEDD4,0.841511
SLC36A2,0.808627
ALAS2,0.905518
SLCO4A1,0.903970
SLC9A3,0.861329
ART3,0.852229
NAT2,0.940891
PPEF2,0.611917
PRKAR1A,0.917729
