GENE,ENVISION
SLC6A4,0.871769
GSTA5,1.001800
SETD1A,1.016380
SETD1B,0.771658
USP26,0.970641
AGT,0.861557
CERS1,0.779909
USP34,0.852901
INPP4B,0.820013
MAP3K5,0.959407
MTMR7,0.874758
UBR4,0.531364
INPP5E,1.009950
CYP4F3,0.896057
ERBB4,0.568463
HK2,0.732255
WNK3,0.993242
USP38,0.852204
HELZ2,0.794097
ATP2B2,0.807957
UBR7,0.907106
IP6K1,0.934284
FGFR1,0.859599
DZIP3,0.977532
TNKS,0.884430
USP17L2,0.850902
GBA,0.999126
DUOX1,0.819281
HSPG2,0.903359
NOX5,0.824180
NOX4,0.757458
DPEP1,0.800421
USP24,0.941711
APOB,0.999528
XPO6,0.855364
MGAM,0.765982
NT5E,0.991075
PDPR,0.909104
TTN,0.835927
B4GALT1,0.833224
REG3A,0.928499
PTPRN2,0.966734
RNF40,0.869306
RAG1,0.806246
PTPN7,0.889357
UBE2O,0.854562
DDR1,0.997096
USP51,1.082210
FARS2,0.822477
HDAC3,0.875622
ABL1,0.793082
ABL2,0.884121
TBK1,1.027450
CASK,0.971251
OBSL1,0.843459
NMNAT1,0.968899
ACVR2A,0.863736
ACSS1,1.000380
TGS1,0.982154
ALG13,0.830336
NT5DC3,0.913288
CYP7A1,0.896761
SCARF2,0.951247
PLCG2,0.544330
ALB,0.841247
GPAA1,0.780152
HARS2,0.874907
ACVR1,0.861904
EGFR,0.892708
USP7,0.947982
LATS2,0.984070
EZH2,0.905140
LPIN3,0.948341
PFKP,0.984026
KMT2D,0.919142
MTR,0.765156
PIGL,0.909956
GDE1,0.834472
PRKCQ,0.858773
TRIP12,0.856979
CYP7B1,0.790592
BPNT1,0.942681
ROCK2,0.857723
PSAT1,0.965912
FUCA2,0.972539
PTPRK,0.903719
FOLR2,0.954861
