GENE,ENVISION
SLC6A2,1.012640
TGM2,0.991907
EPX,0.947813
TGM7,0.882473
IPMK,0.934039
FTMT,0.750007
CD36,1.019530
AKT2,0.825247
MARCH6,0.862933
INSRR,0.885770
SLC25A14,0.865550
SLC25A13,0.879868
CYP46A1,0.826920
MTMR3,0.855888
TYRP1,0.843848
HK3,0.878795
ACSM2B,0.602422
ATP2B1,0.747768
UBR2,0.744020
GALNT13,0.922100
PARP14,0.981950
SPEG,0.980560
DHODH,0.857184
TYR,0.975994
ALG5,0.907237
ACSBG1,0.848831
ACADL,0.999699
CYP2U1,0.926439
APOB,0.908014
STYXL1,1.034980
MGAM,0.873385
XDH,1.013230
TTK,0.813437
TPTE,0.895372
SLC5A10,0.977400
TTN,0.692765
DIO2,0.865675
PHKG1,0.869306
PIKFYVE,0.907595
CHST8,0.986204
ABCB11,0.807153
HERC2,0.850397
MOGAT2,0.830282
BLVRA,0.944959
PHEX,0.813200
CHST6,0.946472
CYP2E1,0.919224
STK31,0.905696
MTTP,0.976187
GLB1L,0.861379
MATK,0.911078
POLQ,0.816662
EPHA4,0.900102
HAAO,0.870717
GALNT6,0.799458
GAD2,0.826485
NCOA1,0.989916
UGT2B15,0.936951
ACAT2,0.775075
NDUFA7,0.863059
MYLK3,0.964525
G6PC2,0.925824
LRP2,0.843334
GALNT12,0.854683
ITK,0.727921
SUCLA2,0.911493
SREBF1,0.864960
ABCA1,0.930954
HARS2,0.718077
MAP4K2,0.940475
ABAT,0.866448
PTK7,0.768623
BIRC6,0.803481
MAP2K4,0.744812
CBLL1,0.924275
SLC5A6,1.007720
SLC5A7,0.917220
LOX,0.950828
LPIN2,0.826664
DPYS,0.791170
GAK,0.821555
EYA4,0.766044
HSD17B2,0.879409
HSD17B4,0.605382
DGKG,0.968782
HSD17B6,0.963466
PDIA4,0.997679
PRKCQ,0.980977
PLA2G4F,0.814544
SLCO1C1,0.592030
PTPRU,0.917355
SLC16A7,0.914645
NDUFS1,0.943524
ADH1B,0.845663
