GENE,ENVISION
PGM2L1,0.938143
AGK,0.946967
STK11,0.390231
FTMT,0.882119
AGA,0.756890
HIPK2,0.736102
L1CAM,0.990003
PLCH2,0.977251
HKDC1,0.984090
PIK3CB,0.861416
PIK3CD,0.912343
MIB2,0.824955
CDC42BPG,0.618261
IRAK2,0.846727
IRAK1,0.826311
NPR1,0.853758
PPP2R2A,0.868251
PIK3C2B,0.854890
PIK3C2A,0.842658
STARD3,0.908903
EIF2AK3,0.617914
CHKA,0.709904
CHKB,0.972033
APOE,0.654999
RWDD2A,0.918704
XPO7,0.718498
ABCA4,0.983282
GMDS,0.959268
TTN,0.582409
BLK,0.942971
CHST4,0.829947
POLR2E,0.978651
TNK1,0.806165
RPS6KA3,0.840373
RPS6KA5,0.801325
MYBBP1A,1.050410
RET,0.971190
SLC2A10,0.943179
MKRN2,0.735261
SLC4A3,0.804156
POLM,1.053770
SLC4A9,0.985426
SLC4A8,0.863464
PKLR,0.702228
ASPG,1.062900
CDC34,0.917822
SLC36A2,0.806027
ACAT2,0.753005
PPEF2,0.901215
MYLK3,0.966325
MVD,0.654118
MCAT,0.784112
SLC27A5,0.670485
RNF20,0.949697
F2,1.015400
SCARF2,0.858761
BMPR1A,0.984589
SLC17A7,0.945564
SI,0.632104
ATP1A2,0.829160
SARS,0.950100
PRKD2,0.770409
B4GALNT4,0.632053
CHMP4A,0.988110
PGLYRP4,0.826427
SLC37A1,1.006420
LPIN2,0.981677
CDK12,0.778646
PDE1B,0.969568
RDH5,1.003390
CDK15,0.793349
ATP6V1B1,0.658618
AARS2,0.815931
NOS3,0.715713
TPH2,0.860577
FPGS,0.910823
ST6GALNAC6,0.940090
ST6GALNAC5,0.887533
PLA2G4F,0.944559
ST6GALNAC1,0.808083
TBL1X,0.999347
FUT1,0.995406
SLC1A5,0.961607
SLC1A7,0.813133
TGM1,1.022110
STYK1,0.857244
IKBKB,0.962641
USP28,0.832494
CYP4F2,0.976320
ROS1,0.588638
USP21,0.867106
USP20,0.563830
B3GNT7,0.815467
B3GNT2,1.023470
DHRS4,0.886856
FGR,0.667468
SLC12A4,0.841049
SLC12A7,0.706562
USP36,0.910435
LIPE,0.973008
EXT1,0.970343
LIPF,0.834285
XYLT2,0.935824
REV3L,0.846257
SSH3,0.831266
NMT1,0.877742
CHFR,0.783083
HSD17B2,0.946888
TESK2,0.985986
SLC2A6,0.983075
SLC2A4,0.918239
TYR,1.023100
MYLK,0.752854
SLC29A4,0.828997
FUK,0.892808
NEK7,0.842271
SLC11A1,0.889954
ITPKA,0.853006
ITPKB,0.985556
CDC42BPB,0.999827
TNKS2,0.935317
BUB1,0.966026
GALNT8,0.783795
ACLY,0.902094
GALNT5,0.938120
SDSL,0.920135
CYP8B1,1.016510
COMTD1,0.982813
GLYCTK,0.849972
CSNK1E,0.865058
SARDH,0.944321
CLK2,0.842580
WDYHV1,0.908273
MUT,0.656305
INMT,0.894313
FABP7,0.826942
SMPD3,0.873342
FLT3,0.767808
CBX1,0.877673
QPRT,0.896401
COASY,0.964314
UGT2B15,0.883527
RPS6KB2,0.809304
AMDHD1,0.926996
DOT1L,0.915464
ATP6V0B,0.845493
SH3RF1,0.857244
GMPPA,0.764378
ENO1,0.862469
MERTK,0.911869
EP300,0.633885
IL4I1,1.003590
ITK,0.935318
DLST,0.927366
ACOX1,0.834745
KL,0.832248
CDK6,0.945148
CDK9,0.918051
USP8,0.804608
PTK7,0.895357
USP4,0.945529
USP7,0.864972
ALOX15,0.750161
EZH2,0.917730
F13A1,0.998282
ASAH2,0.867294
PFKP,0.814173
ABCB6,1.012910
AURKB,0.897368
ST3GAL3,0.997469
ST3GAL2,0.781036
ATP10A,0.831935
GALNS,0.990640
PRKCD,1.031400
