GENE,ENVISION
TGM2,0.950973
HECTD1,0.899240
NDUFB5,0.804897
SLC2A12,0.766904
KAT2A,0.923612
GALNT4,0.898984
SLCO1B3,0.998659
ATR,0.874410
CDKL3,0.895050
OPLAH,0.916104
GPI,0.894966
CYP11A1,0.895893
APOB,0.930144
MAP3K3,0.995576
SLC36A4,0.953552
NT5C3A,0.938356
INPP4B,0.915993
FGR,1.003930
SLC5A11,0.794321
TTN,0.914456
SLC12A3,0.810876
DOT1L,0.984508
AMT,0.879314
SLC38A4,0.928296
NOS3,0.985539
ISYNA1,0.912760
FMO5,0.990049
MTR,0.873142
CHUK,1.014250
SLC25A6,0.871005
HERC2,0.864972
GNPAT,0.776260
SLC15A2,0.847333
PHLPP1,0.946552
PTPN7,0.605758
USP35,0.761098
LATS2,0.946741
USP9X,0.909121
SLC29A3,0.841988
RNF216,0.858696
SLC19A1,1.005710
