GENE,ENVISION
MAP4K1,1.016660
PECR,0.919688
STK19,0.976336
EPHA7,0.857299
AMPD2,0.861535
CIT,0.842887
BCHE,0.895474
INSRR,0.819335
ATP11A,0.868045
SLC5A7,0.979287
ACADM,1.009130
SLC28A3,0.804582
CPA1,0.876743
MIB2,0.878997
BRPF1,0.779827
FASN,0.795274
TTN,0.900079
PRKG2,0.950274
DGKB,0.956678
AARS2,0.758012
EPHB2,1.096830
IGF1R,0.947911
TTC3,0.970525
SLCO2A1,0.901573
GGT5,0.776801
DDC,1.004190
GTF2F1,0.849789
UBR7,0.856805
SLC15A4,0.927330
TAOK3,0.800785
PTPRT,0.644622
INPP5D,0.813133
FAAH2,0.826130
PFKFB3,0.980560
UBE2A,0.911539
SI,0.960444
GLYAT,0.950695
GRK7,1.000680
SLC1A4,0.781866
SLC16A3,1.013930
CREBBP,0.844266
PTPRH,0.978650
