GENE,ENVISION
TRIM11,0.812066
TGM2,0.821467
LYPLA2,0.949616
POLG2,0.869166
NQO2,0.932012
MARCH1,0.899156
MARCH2,0.919329
B3GAT2,0.973952
SLC30A7,1.010720
SLC30A1,0.773712
LBR,1.013850
SMG1,0.914064
TKTL1,0.961195
ATP2B4,0.969270
MYCBP2,0.912438
COX8A,0.854488
ABCD1,0.999194
PYGM,0.657753
NPR2,0.823006
CTSK,0.925324
SOD3,0.737732
CTSF,1.013690
XYLT1,1.059910
PIK3C2B,0.786678
SMARCD3,0.900102
CYP3A4,0.980165
SETD2,0.946045
TRMT1L,0.795391
FGFR3,0.772393
ADCY6,0.757725
BMP1,0.909915
PARP14,0.822515
SLC2A4,0.831016
ACSL6,0.845702
HECW1,0.840245
HUNK,0.861573
CYP26A1,1.009500
HSD3B2,0.979224
KMT2C,0.822002
SLC7A8,0.870339
UGT3A2,0.944530
SLC7A7,0.833709
GLUD2,0.908919
AMN,0.971226
USP44,0.941239
CPA1,0.579553
BRAF,0.768553
VNN2,1.004790
TTN,0.565091
PIK3R1,0.899810
B4GALT7,1.019880
PTPRN2,0.717109
PLCB2,0.908056
SLC14A2,0.726904
CDC25C,0.859201
NUDT5,0.567012
POLR2E,1.019800
HERC2,0.584529
GALNT5,0.931583
CHST2,0.755898
TYRO3,0.983097
GSTO1,0.626949
TAF1,0.717509
SLC3A1,1.014100
TCIRG1,0.964284
ANPEP,0.975650
ATP6V0A2,0.825858
POLRMT,0.949206
UBE2S,0.985958
LIPT2,1.004650
SLC32A1,0.886481
ATM,0.897800
SLC2A12,0.982671
RET,1.023010
TNIK,0.919049
PTK2,0.924589
PIK3CG,0.994749
HARS,0.706917
AKR1C1,0.710025
EHMT1,1.013060
NCOA3,0.983782
PDE3A,0.826613
POLD2,0.931015
POLD1,0.990165
SLC6A19,0.859963
SLC8A1,0.981420
MAPK9,0.848318
HAS3,0.854838
DAGLA,0.735720
MTMR14,0.717136
MAST3,0.829474
FES,0.846378
PHLPP1,0.869306
LRP1,0.717403
SGK3,0.857462
SCARF2,0.935685
EIF2AK4,0.902764
AK5,0.875026
ABCA3,0.798649
UGT2B28,1.002590
COX7C,0.936132
PPP2R1A,0.760002
DDR1,0.512154
EZH1,0.854838
USP9X,0.764008
NR1D1,0.752399
UGT1A7,1.030120
DAD1,0.933264
MARCH9,0.767682
LPIN3,0.940739
HSD17B8,0.945218
FAH,0.530898
PGP,0.815688
LDHA,0.777246
LDHC,0.825089
CPT1A,0.764811
ALDH3B2,0.938057
AMY2B,0.827276
KMT2D,0.919199
MTR,1.020650
SLC24A3,0.881272
ALDH6A1,0.752854
PADI2,0.922881
EPHA10,0.857316
PTPRU,0.793944
PTPRS,0.891513
NEDD4L,0.905181
ABCC8,0.723919
PTPRB,0.926925
NDUFS7,0.900008
PTPRM,0.940895
COQ6,1.012410
ABCC2,1.030410
