GENE,ENVISION
WWP2,0.833131
TGM6,0.927146
PLK2,0.981100
PIGT,0.911382
USP9X,0.896528
RIPK2,0.938205
SLC4A1,0.848999
BHMT2,0.833907
RRM1,0.823533
SH3RF2,0.902208
SIRT7,0.813133
APOA1,1.005720
APOB,0.930660
NDUFB9,0.927074
INPPL1,0.994504
NEK1,0.996940
SLC28A3,0.882575
PIK3CB,0.759907
SLC28A1,0.944834
ODC1,0.902118
TTN,0.597790
TNKS2,0.855073
PYGL,0.862592
ACVR2A,0.872005
KMT2A,0.917990
GNPDA1,0.977774
PRKAB2,0.856542
PIGN,0.950259
SLC27A3,0.853484
CHST9,0.859075
ENO1,0.869279
MOGAT2,0.869844
EPHA10,0.857856
GLCE,0.854838
ST6GALNAC2,0.769387
TAOK2,0.762927
MAPKAPK2,0.993482
HADH,0.532036
DOT1L,0.997750
USP12,0.953389
SULT4A1,0.861177
TAF1,0.827123
UCKL1,0.965439
MTMR3,0.753970
PXDNL,0.865285
RBBP6,0.761665
ECHS1,0.898469
ATP6V1G2,0.889932
STK36,0.869449
KAT6B,0.948150
KAT6A,0.692312
NPC1L1,0.781660
PAK2,0.557038
