GENE,ENVISION
AOC3,0.785103
PARS2,0.778410
TGDS,0.915535
PPP2R3A,0.969792
FKBP6,0.767219
USP29,0.755175
L1CAM,0.861023
B3GAT3,0.812567
USP26,0.977629
B3GNT5,1.019500
PPP1R3A,0.948534
USP34,0.901294
ACSM5,0.993242
NTRK1,0.626006
MAP3K5,0.758710
SLC12A7,0.707650
ABCD1,0.860396
FMO2,0.894779
SLC38A1,0.855428
UGT2A1,0.989749
ATP2B3,0.861416
IP6K3,0.869523
USP36,0.938448
RNF19A,0.962082
DBH,0.796535
SLC4A3,0.772281
LMTK3,0.779978
MYLK,0.766904
PTPN14,0.863197
PXDN,0.823485
ATP6V1D,0.817507
ME3,0.821593
SLC7A8,0.900119
DUOX1,0.990254
RBBP6,0.932114
MED1,0.820450
FUK,0.874334
APOB,0.787692
XPO6,0.817845
GK2,0.856204
USP43,0.823105
CDC42BPG,0.937055
TTN,0.685953
TRPM6,0.851697
SIRT3,0.844813
GYS2,1.080670
TK1,0.863401
ABCG8,0.994359
DNAJC6,0.771519
HLTF,0.865697
MUT,0.836129
AMPD1,0.990407
RET,0.708184
ADCY10,1.012850
MASTL,0.996161
SDR42E1,0.817969
SLC8A3,0.784150
CHPF2,0.953324
DAGLA,0.693687
DAGLB,1.014870
ACSS3,0.961704
SLC13A1,0.961821
FRMPD2,0.900403
SLC27A5,0.847274
LRP2,0.752031
SLC8B1,0.757399
PSPH,0.649407
INSR,0.950212
SI,0.726456
PRKACA,1.000240
SLC4A10,0.982848
HS3ST2,0.769878
B4GALNT2,0.931894
USP2,1.007090
SLC5A2,0.832988
MAP2K5,0.982768
UGT1A1,1.014760
GYG2,0.837794
AASS,0.826632
DGKI,0.826114
AARS2,0.894157
HSD11B2,0.830794
HEXDC,0.908271
KMT2D,0.775615
PTPRO,0.769878
USP11,0.860577
ABCC11,1.000810
PTPRT,0.563505
FUT1,0.968577
RDH13,0.777055
ABCC4,0.935273
