GENE,ENVISION
FARS2,0.822477
POLA2,0.835364
NDUFC2,0.932877
AKT1,0.831121
POLE,0.854838
MARCH3,0.960722
USP28,0.918805
DUSP27,0.777057
PNLIPRP1,0.797183
CERS5,0.950261
USP48,0.890379
AASS,0.949238
RHBG,0.752854
TTN,0.750770
ATP6V1B1,0.972740
ABCD2,0.951401
PYGM,0.612770
MARK1,0.982281
UGT2B4,1.018740
GUCY2C,1.004550
ULK4,0.973314
UBE2E1,0.872031
ENPP3,0.918775
PTGR1,0.864864
DUSP18,0.832101
ALG12,0.877804
UBE2S,0.989426
LMTK3,0.984192
AK1,0.941151
PPIL2,0.910677
SETDB1,1.008060
PPIP5K2,0.822356
FUT3,0.948776
WWOX,0.935223
NEU4,0.817311
CLK2,1.018060
RNF216,0.940007
