GENE,ENVISION
GUCY2F,0.945583
WWP2,0.789861
MARCH3,0.818112
FKBP10,0.947381
MGAM,0.937893
BAAT,0.815890
EP300,0.734470
UBA1,0.866101
PHLPP1,0.915476
CTDP1,0.999900
PHEX,0.973535
MOCS1,0.821106
AKR1A1,0.928982
INSRR,0.739684
CHI3L1,0.953670
USP26,0.879992
MVK,0.850441
CHIA,0.898712
ROS1,0.880854
USP20,0.766955
ADI1,0.919660
NCOA1,0.876540
LPIN2,0.975694
NEK3,0.978760
PPP1R3A,1.005260
PXDN,0.980243
AASS,0.982733
FGFR2,0.752640
CMPK2,0.974924
MAN2B1,0.869249
HS3ST3A1,0.621378
TNK2,0.957627
MAP3K5,0.917715
ABCA8,0.813205
ALAS2,0.911838
CDC42BPG,0.998372
PASK,0.848123
CDC25B,0.987905
ABCD1,1.016650
ACOT11,0.924428
DUSP7,0.891855
MTMR2,1.005950
HAS2,0.790777
ADH1B,0.926486
FMO3,0.966735
FLT3,0.975364
SIRT6,0.916033
B4GALNT2,0.786551
NCOA3,0.726924
STRA6,0.968647
CASK,0.937326
WNK1,0.861107
ACSM2A,0.882300
PIGN,0.788863
SLC24A3,0.807009
CHST8,0.974279
USP33,0.971769
HERC2,0.718605
UAP1L1,0.772565
MIA3,0.912013
CDK20,0.923498
LALBA,0.882143
SLC15A3,0.974966
GALNT7,0.918410
MACROD1,0.811640
LARS,0.880352
LRP2,0.626945
UBE2O,0.772011
SETD1A,0.867704
PFKP,0.941285
MANBA,1.009850
MGAT1,0.871594
CA3,0.772410
SLC2A5,0.832383
AGXT,0.633065
POLE,0.786678
ACSL4,0.809483
IDH3G,1.020180
SAE1,0.879318
AGPAT2,0.873949
ABCA1,1.024640
CTBP1,0.968509
SLC18A1,0.888327
SNRK,0.915534
PSKH1,0.964631
