GENE,ENVISION
SLC2A4,0.851708
HECTD1,0.796790
AS3MT,0.905105
SLC6A6,0.884363
PTDSS1,0.926916
EYA2,0.971365
WNK4,0.719143
PLK2,0.863306
GPAT2,0.835698
AGA,0.942510
MARCH4,0.809592
PTK2B,0.974375
UBE2Q2,0.807957
ARAF,0.609497
GGPS1,0.843686
SLC25A16,0.966788
DUSP22,0.836368
NEK9,0.824991
ACSL4,0.966622
MARCH8,0.905073
TOPORS,0.836210
HUWE1,0.841086
B3GNT5,0.970607
CERS4,0.996029
RIPK4,0.735261
SMG1,0.740423
UBLCP1,0.888642
B3GNT2,0.979588
DHRS9,0.989853
A4GNT,0.675724
NDST2,0.763152
MAP3K1,0.926677
MAP3K6,0.612974
ACSF3,0.931098
MAN1A1,0.813133
SLC12A7,0.940092
CHEK2,0.854888
SLC12A1,0.998012
SPTLC3,0.920784
GLUD2,0.980390
IRAK2,0.600238
JAK3,1.061880
LIPA,0.925399
TYRP1,0.796034
IARS,0.650662
LIPE,0.928776
EXT2,0.892059
ERBB4,0.585498
STRA6,0.978332
SLC25A1,0.857831
WNK1,0.894031
ENPP2,0.625979
AQP8,1.025580
PPP2R2B,0.653482
POLR2C,1.003500
PIK3C2B,0.855516
L2HGDH,0.972681
SSH2,0.931324
MINK1,0.876316
HMGCR,0.850274
CHFR,0.955755
UBR1,1.063190
SHPK,0.808733
IP6K3,0.742833
ATP2B4,0.788807
UBR4,0.646313
INPP5A,0.839354
PTPN18,0.962315
LMTK3,0.875551
ADCY2,0.975862
PLCH2,0.860558
CDK13,0.971915
ALDH1L2,0.908445
ATP6V1B2,0.747768
GM2A,0.652701
PPP5C,0.962950
MYLK,0.858048
SLC2A1,1.030810
ANGPTL4,0.817951
HELZ2,0.826510
GAA,0.845863
COPB2,0.976786
RNF2,0.936619
SLC19A1,0.913543
MYO3A,0.774626
PTPRN2,1.084240
MYO3B,0.978306
CARM1,0.785861
KAT2A,0.879033
KAT5,0.848575
POLR1A,0.750286
GUCY2C,0.924786
NOX4,0.766666
RAD1,0.769765
ACADL,0.837995
ACADM,0.745710
CYP2U1,0.847657
HSD17B2,1.009640
HCCS,0.936806
IARS2,0.763184
CYP4F3,0.844202
APOB,0.788252
AMY2B,0.967937
UBE3C,0.944955
GLDC,1.009400
NDUFS7,0.791923
CDK2,0.891926
ABHD12,0.910675
EHMT1,0.860744
TTK,0.941323
LTC4S,0.815469
FIG4,0.815941
ITPKB,0.830283
CIT,0.954419
TTN,0.524939
JAK1,0.736833
RNF139,0.984783
KCNJ8,0.976184
FDFT1,0.859995
ABCA3,0.799139
EPHB2,0.971738
SULT1C2,0.869237
NEU3,1.019320
SIRT5,0.972493
PIKFYVE,0.904019
CBLL1,0.869626
PHKA1,1.011750
HSD17B12,0.841092
ABCA1,1.003600
MAN2A2,0.755898
PARP1,0.971340
CHUK,0.791887
SLC26A1,0.879454
ABCB11,0.964330
SLC26A3,0.978504
PRKCA,0.762771
MIA3,0.975492
UBA1,0.764378
SLC26A8,0.913131
STT3A,0.937681
IDH3A,0.847179
GLCE,0.719785
BSCL2,1.002530
EPHB4,0.961975
STK32B,0.975981
PLA2G16,0.841724
AARS,0.833196
RPS6KA4,0.611475
ABCG5,0.860963
PIGQ,0.988299
USP32,0.767682
B3GNT3,1.026870
DNAJC6,0.892520
MTHFD1L,0.784018
SLC26A2,0.845536
MOK,0.804079
ECI1,0.889938
HERC2,0.656248
HECW1,0.778646
HECW2,0.838699
HIF1AN,0.860577
NSD1,0.968647
ABCC4,0.969611
MINPP1,0.871217
ACSM3,0.962645
CREBBP,0.886949
MGAT5,0.858410
SOAT2,0.980342
MUT,0.596042
ACACB,0.978001
ADSS,0.965260
EPHA5,0.548987
EPHA4,0.771232
EPHA3,0.983982
EPHA2,0.863682
PRKDC,0.734590
ACO1,0.748710
DARS2,0.997676
DHDH,0.914286
NOS3,1.020560
ME3,0.893299
ABL1,0.993765
CA12,0.863006
MAP3K5,0.487770
CA5A,1.012760
PIGZ,0.807793
FLT1,0.980234
NCOA2,0.807296
MARK4,0.849401
DUSP16,0.856329
SLC27A4,0.848442
CSNK1D,1.019410
CASK,0.897778
SYVN1,0.763152
VARS2,0.841119
SDR42E1,0.939786
SLC6A18,0.923407
FASN,0.825028
DUSP8,0.907006
TRMT1,0.966538
DUSP9,0.964306
ENPP1,0.975672
PTPRM,0.551594
SLCO4A1,0.735261
DAGLA,0.778646
UBE2I,0.851453
ASH1L,0.816322
ACACA,0.751701
CKB,0.803278
TNK2,0.786360
ACSS3,0.867105
EGFR,0.672861
ATP8A1,0.915065
NADSYN1,0.985731
DYRK1A,0.899879
MVD,0.787213
PLCD3,0.774897
PRKAR1B,0.815582
GALM,0.884924
SRPK1,0.875026
RNF20,0.884617
PTPRR,0.763152
BCAP31,0.892744
DEGS1,0.841789
DOT1L,0.840179
SGK3,0.861373
TBL1XR1,0.973486
PIGW,0.971114
PLCG2,0.979119
SLC22A16,0.945555
EIF2AK2,0.950985
RBBP6,0.562322
GCAT,1.012590
KL,0.937989
ALAS2,0.933512
PFKFB1,0.834346
SI,0.596147
ATP1A3,0.771232
GPAA1,0.820814
ULK4,0.991819
RNF144A,0.973129
NEU4,0.863234
AATK,0.825700
SLC35D1,0.814820
NEU1,1.016720
HARS2,1.004540
MAP4K1,0.995943
ERBB2,0.633541
ANPEP,0.975562
ACVR1,0.997833
B4GALNT3,0.755898
BIRC6,0.919106
FLAD1,0.864331
USP4,0.903364
TRIO,0.719785
SLC6A8,0.795654
PTPRO,0.885348
LATS2,0.802577
PLIN1,0.975909
MAP2K7,0.869045
MDH2,0.828708
PGLYRP4,0.753389
F13A1,0.834676
GAL3ST2,0.789196
OPLAH,0.856863
CARNS1,0.757036
MID1,1.013340
PNLIPRP1,0.698943
ACER3,0.833301
LOXL2,0.941707
SIN3A,0.722430
RGL1,1.015820
MAPKAPK3,0.795488
CDK10,0.850983
AMHR2,0.836225
PFKP,0.801697
BRPF1,0.767427
SLC8B1,0.924772
ULK1,0.815467
ZAP70,0.951955
ALDH1A2,0.894538
CARS,0.974977
NTRK3,0.801731
EPRS,0.885803
CYP24A1,0.905554
DGKD,0.996538
PTPRB,0.910232
SARS2,0.803757
NOS1,0.817342
KMT2A,0.695081
DNMT3A,0.920224
PIM2,0.906489
ST3GAL5,0.946552
KMT2D,0.603484
CUBN,1.003910
CYP4V2,0.870867
MYBBP1A,0.915084
COLGALT1,0.778646
WARS,1.007220
CES1,1.002880
SDHA,0.928582
CES3,0.901172
MGAT3,0.907412
SULT4A1,0.762970
PADI4,1.015090
EPHA10,0.786853
TRIP12,0.832164
USP19,0.980744
ST6GALNAC2,0.924693
LRRK1,0.784114
CHST10,1.039950
CHST13,0.894779
CLK3,0.741136
TBL1X,0.873456
DPH5,0.966035
RHCG,0.908179
OGT,0.759027
PFKFB3,0.848707
HEXB,0.887801
ROCK1,0.836918
CYP4F2,1.005610
FUT7,1.083060
UCP2,0.980287
NDUFS2,1.017297
SCARF2,0.872858
FUT3,0.994980
BRAF,0.972808
GGT5,0.813114
MGAT4B,0.899089
SLC1A4,0.972284
KAT6A,0.830727
LRP1,0.946069
MAP3K15,0.705660
