GENE,ENVISION
PTGS2,0.745349
CDK12,0.902926
HELZ2,0.974607
SLC6A2,0.847358
PLK2,0.922970
UPRT,0.948597
P4HA2,0.762927
TGM3,0.845593
INSRR,0.788656
USP28,0.812501
SLC27A1,0.855211
USP24,0.850443
MARCH8,0.902115
SMG1,0.759519
ALAS1,0.786678
AHCYL2,0.847348
TRMT1L,0.965392
TKTL2,0.851489
NDST3,0.989174
PIK3CD,0.976411
MIB2,0.809918
NANS,0.917205
YARS,0.825004
MYCBP2,0.861377
DMPK,0.808115
BSG,0.803173
UBR4,0.787101
NPR1,0.874089
IGF1R,0.710397
ENTPD4,0.769743
EXTL1,0.951243
ALOX5,0.885793
ACSM2A,0.925801
PIK3C2B,0.977632
CYP24A1,0.915770
PHGDH,0.819782
USP31,0.993511
ATP2B3,0.987889
SETD5,0.757477
MAN1A1,0.985473
USP36,0.818295
ABHD5,1.028210
PTRH1,0.793143
USP49,0.929522
BMX,0.502793
SLC2A6,0.858124
SLC2A5,0.811110
ADCY8,0.860577
POLE,0.764378
SPEG,0.999623
COPB2,0.956505
TYR,0.892944
HIRIP3,0.992928
MYO3B,0.977312
ENPP7,0.791846
ACVR1B,0.457505
UGT3A2,0.952891
TPTE,0.960165
HSPG2,0.923219
SLC7A1,0.804181
NOX1,0.980634
SPRYD3,0.786678
PLXNB3,0.757500
MYO5B,0.786806
MAPKAPK2,0.983767
SLC9A5,0.876519
APOB,0.869677
UROC1,1.022120
SLC9A2,0.916898
UBE3B,0.988147
MGAM,0.730746
SLC26A7,0.942117
XDH,0.960249
CYP26B1,0.826863
GATM,0.718910
PIK3R4,0.812141
TTN,0.587079
NLK,0.908887
MYBBP1A,0.903063
PTPRN2,0.794446
TICRR,0.824205
SLC14A1,0.952710
TREX2,0.912005
PHKA2,0.935417
HERC4,0.653694
POLR2B,0.969348
CHST3,0.908734
GALNT2,0.974796
RPS6KA4,0.829801
RPS6KA5,0.834992
SLC3A2,0.783233
USP51,1.023970
SLC22A6,0.789183
HECW1,0.719288
HECW2,0.857244
SLC28A3,0.956596
NSD1,0.986393
SLC18A2,0.969389
GFPT2,0.848354
CREBBP,0.940088
MAP3K1,0.786678
RFWD3,0.914726
STAMBP,0.829203
CYP4B1,1.023110
AATK,0.894506
SLC4A4,0.794647
DYRK3,0.831445
ATP6V0A1,0.828205
SLC4A1,0.768248
SLC4A3,0.778646
ABL1,0.969599
NCOA1,0.919981
CYP1B1,0.782668
MAPK3,0.736063
SLC7A9,1.024520
CDC34,0.877218
MARK4,0.831059
ACAT1,0.944348
CSNK1E,0.887064
FASN,0.876519
MARK1,0.719785
OBSL1,0.819676
DUSP5,0.963293
ENGASE,0.869905
ERN1,0.721952
DUSP8,0.782394
ASH1L,0.777880
ACACA,0.965818
PXDN,0.976031
SIAH2,0.751613
SH3RF1,0.843709
DOT1L,0.869363
ATP8A1,0.976007
MYLK2,0.760073
POLRMT,0.954129
PLCD4,0.704105
MAN2B1,0.701324
ACHE,0.931292
ALG12,1.012640
QARS,0.779874
SRPK1,0.786678
MTFMT,0.796671
LRP1,0.866787
ALK,0.928768
SLC17A1,0.830726
RBBP6,0.877764
TTC3,0.971519
ABCA4,0.764929
ATP1A2,0.550813
CDK9,0.944464
MGRN1,0.825523
NPC1L1,0.793224
VARS,0.774982
LIMK2,0.983492
HYI,0.867294
ART3,0.828716
USP9X,0.787101
MAP2K7,0.852204
AACS,1.007760
GAL3ST3,0.729798
CAD,0.766666
ACER2,1.014270
SERPINA1,0.921779
PTPN21,0.921257
LPIN1,0.924553
ATM,0.828933
CMPK2,0.811254
SLC51B,0.772320
FUK,0.769342
BRPF1,0.782903
PFKL,0.797906
ZAP70,0.960081
STRA6,0.881470
EPRS,0.946094
DGKD,0.883110
HS3ST3B1,0.778646
KMT2C,0.777880
PHYKPL,0.928429
HS6ST2,0.780622
KMT2D,0.788805
MTR,0.910558
HS6ST3,0.982553
WARS,0.988605
SUCLG2,0.866101
MGAT1,0.877695
FPGS,0.834733
ALDH1B1,0.995766
PIGY,0.950238
DUSP10,0.873011
SLC9A1,1.021940
PTPRT,0.904564
TBL1X,0.928188
OGT,0.718498
PXDNL,0.997458
ROCK2,0.978941
NDUFS1,0.766044
NKTR,0.740716
ABCC8,0.787535
PDK4,0.970598
ADH1A,0.878760
SDHA,0.725552
ABCC5,0.962917
PTPRJ,1.009720
