GENE,ENVISION
RALBP1,0.825069
B4GALNT3,0.781660
MAP2K4,0.780193
PHLPP2,0.777814
AKT1,0.982552
GPD1,0.812159
CIT,0.778498
FLT1,1.015960
EHMT1,0.913729
TGM6,0.836585
SIK2,0.901941
CPA1,0.624166
PIK3CD,0.934013
MYCBP2,0.773456
TTN,0.969326
CSNK1G3,0.735288
MECR,0.977366
AMT,0.773302
UGT2B11,0.999794
KMT2A,0.907907
ERBB4,0.716693
AQP9,0.947516
SLC26A1,0.915985
MAST2,0.820236
HELZ2,0.851056
SLC26A8,0.969256
PAFAH1B3,1.008060
POLG,1.061560
SLC17A8,0.971061
UBA7,0.864070
PTPN13,0.958496
RTCA,0.959459
USP51,0.972589
MAP3K12,1.035390
HS3ST3B1,0.902764
FUT1,0.998726
NSD1,0.920406
PXDN,0.926338
PRKD2,0.978738
