GENE,ENVISION
SLC4A10,0.981843
MYO3B,0.838335
POLQ,0.987315
TRIM32,0.758618
ATM,0.987423
SLC2A13,0.877770
MAP2K2,0.766123
POLR3B,0.871290
INSRR,0.809862
ALDOB,0.665613
SETMAR,0.856293
CHD9,0.963768
CDK13,0.977385
CYP2B6,0.940849
INPP4B,0.981238
CMAS,0.925979
POLD2,0.860861
PIK3R4,0.971801
CDC42BPA,0.887216
PYGM,0.506061
SGPP1,0.778262
PIP4K2B,0.898051
EPHB2,0.670860
CPT1C,1.012980
GUCY2F,0.861887
KMT2D,0.820269
NARS2,0.987423
OXCT2,0.669871
STK32A,0.818744
PTGIS,0.957125
GYS1,0.947530
ABCB11,1.012730
UBA2,0.938493
DUSP16,0.911600
UBR5,0.879801
UBR4,0.798296
LRP2,0.797456
UBE2K,0.881066
GPT2,0.744436
PTPN13,0.877875
PTPN11,0.871735
METTL3,0.914971
SI,0.743963
HECW1,0.966818
RNF144A,0.897670
NSD1,0.995467
GGT6,0.933443
