GENE,ENVISION
TRIM11,0.984273
MUT,0.511107
USP13,0.977576
SLC2A4,0.792573
KARS,0.904730
BIRC6,0.919754
UBA1,0.745842
NT5E,0.959192
FABP2,0.972489
CDKL4,0.926584
USP32,0.800383
GAD2,0.879178
EHMT2,0.981647
HIF1AN,0.776637
DHRS2,0.823594
ALAS2,1.060330
MAP3K4,0.751029
CAMKK1,0.970471
SLC12A4,0.823573
DGKH,0.993141
ATP1A4,1.016380
GMPR,0.772780
TRMT1,0.999704
SLCO4A1,0.987287
HNMT,0.743173
FUT2,0.999129
TTN,0.711191
ENTPD3,1.055740
PTPRA,0.889060
UBE3C,0.841451
CDC25B,1.014110
TPSD1,0.755898
HERC1,0.860405
UBA7,0.962487
MAST2,0.973998
SMYD3,0.860577
SLC27A4,1.007600
ST6GALNAC5,0.936945
PTPN5,0.758076
CYP2C9,0.900445
DEGS2,0.925567
GALNT10,0.935047
PIK3C2B,0.852147
SLC17A6,0.952198
SLC3A1,0.827685
ADCY8,0.960207
PTPN9,0.960910
FUT5,0.932604
FTCD,0.849415
ABCC9,1.013170
AOC1,0.843545
PRKACB,0.997657
PARP14,0.965383
