GENE,ENVISION
TSSK1B,0.937464
AOC2,0.855822
CLOCK,0.899359
NDUFB5,0.909210
PPP2R3A,0.877608
CDO1,0.745842
POLR1A,0.878397
TGM3,0.511764
SLC4A1,0.820917
SMPD2,0.977312
SLC4A8,0.916733
MGAM,0.977008
NCOA3,0.926677
IARS2,0.885143
GPAM,0.956543
NCOA6,0.978295
TBK1,0.963064
USP47,0.862469
SLC12A4,0.821604
CDC42BPG,1.016870
MYCBP2,0.904529
PGAM2,0.931849
PTP4A2,0.881066
TRPM7,0.842570
KMT2D,0.839564
ACSS3,1.001440
TMEM91,0.758932
XYLT2,1.013820
UBE2E3,0.868111
SLC26A4,0.949587
HMGCR,0.911832
CHFR,0.851330
PPP1R3A,0.875837
SLC43A1,0.985829
ABCG5,0.882517
DBH,0.979631
PTPRU,0.847393
L2HGDH,0.968484
BRSK2,0.850672
TAF1,0.946999
CDS2,0.906707
RPAP2,0.956698
ROCK1,0.889954
NEK7,0.988706
SLC5A3,0.921042
POLE3,0.860622
PIK3R4,0.878768
UGT2B28,0.998567
PTPRJ,0.870754
