GENE,ENVISION
GSS,0.914147
WWP2,0.861416
SLC6A9,1.008000
PLK2,0.823052
FKBP5,0.941658
POLR3B,0.746665
INSRR,0.832011
L1CAM,0.920505
FKBP8,0.795488
MAP3K9,0.781977
CERS2,0.821940
SLC28A3,0.955493
ACSM5,0.792141
NTRK1,0.878195
INPP4A,0.835636
SLC12A1,1.013230
SLC47A1,0.820698
ERBB2,0.757547
PPP2R3A,0.927730
LIPE,0.957446
ERBB4,0.800526
STRA6,0.994044
STK17B,0.834972
LMTK2,0.933590
MST1R,0.850235
MYLK,0.990635
ALDH5A1,0.682576
COPB2,0.968343
STK38L,0.855073
PTPMT1,0.904432
DUOX2,0.718575
RBBP6,0.781162
ACSBG1,0.960896
APOA5,0.788325
APOB,0.756856
EPHB4,0.987514
MBOAT1,0.913355
DLD,0.942063
PKM,0.914778
CSK,0.732967
PIKFYVE,0.921842
PHKA1,0.929618
HERC1,0.925917
PDP2,1.005490
SLC26A3,0.761508
PTPN1,0.808742
PHEX,0.772355
PTPN7,0.756517
CHST7,0.951229
CHST6,1.014630
TNK2,0.910701
ECI2,0.806324
SARDH,0.874120
SULT2B1,0.848288
MGAT5,1.006330
EPHX2,0.857244
CLOCK,1.007080
RFC5,0.647425
MAP3K6,0.860290
UGT2A3,0.787916
SLC4A7,0.984085
NTRK2,0.958362
SMPD3,0.796571
POLL,1.007780
NCOA1,0.919386
BSG,0.549468
KDR,0.957823
CA5A,0.819115
ACACB,0.608682
NDUFA8,0.991942
MVD,0.860788
LRP1,0.759519
ALK,0.625769
CTDSPL2,0.764378
AGXT,0.847620
AGPAT2,0.892831
CDK6,0.684981
VARS,0.793107
PTK6,0.793701
EGFR,1.013360
MAP2K3,0.959255
LOX,0.865412
ALDH1A2,0.883173
PTPN23,0.865510
SLC37A1,1.024780
INPPL1,0.786678
PTPRF,0.847622
DAO,0.893253
AURKC,0.973167
EYA1,0.859321
KMT2B,0.950546
NOS2,0.958494
NOS3,0.810166
CUBN,0.790878
CES1,0.956603
CES3,0.913174
USP16,0.909461
GGT7,0.891628
USP15,0.833131
UPP1,0.891598
FUT6,0.832465
PTPRM,0.766782
PTPRJ,0.908797
