GENE,ENVISION
PGM2L1,0.772039
ATP6V0A1,0.966714
RDH5,1.010520
SLC6A7,0.925772
WWOX,0.869045
PRKAG2,0.935264
RPN2,0.781677
HECTD1,1.008220
DMGDH,1.012990
IKBKE,0.982508
WWP2,0.823111
ENO3,0.864969
USP24,0.938805
PAM,0.720931
DUSP27,0.867223
PPP1R3A,1.001600
PPP1R2,0.847722
HKDC1,0.753389
SLC28A3,0.989761
ACSM3,0.746411
NDST3,0.931868
NTRK1,0.873047
MIB2,0.869304
FGFR2,0.641826
SLC12A7,0.940678
KHK,0.704882
MAN1A2,0.763930
HMGCLL1,1.004340
ABCD2,1.021580
SETDB1,0.849485
EPHA4,0.764008
BARD1,1.033400
WNK2,0.949228
ALOX5,0.700496
WNK1,1.005460
CYP2A7,0.859189
LRP1,0.746629
POLR3GL,0.821036
PIK3C2A,0.864197
REV3L,0.774369
HMGCR,0.857244
SLC15A3,0.796836
SLC25A29,0.982059
RNF19B,0.970111
BMX,0.703775
ROR1,0.965569
ABHD5,0.972695
PTPN18,0.675094
GTF2F1,0.870905
PTPN13,0.980842
ALDH1L2,0.995317
ALDH1L1,0.904209
SETD7,0.991740
MYLK,0.877795
HSD3B7,0.980643
CYP26A1,0.959140
SPEG,0.983923
CFTR,1.010050
PXDN,0.809331
SLC19A1,0.921085
MGAT3,0.821868
USP26,0.876362
ME3,0.866044
CHFR,0.863464
SLC7A9,0.855860
DUOX1,0.909052
HSPG2,0.881239
SLC41A2,0.948145
CSAD,0.545340
POLR1A,1.000670
KMT2B,0.733999
ACVRL1,0.856130
ACSBG1,0.979830
BCKDK,0.937827
PGS1,0.627540
MAPKAPK2,0.992751
PDHX,0.990192
HCCS,0.855836
AGT,0.772392
LRRK1,0.983696
XPO7,1.007300
SLC9A3,0.853819
UBE3B,0.869232
USP44,0.820110
CPA6,0.952685
USP43,0.942369
ROS1,0.888097
TGM3,1.005300
TFRC,0.802331
TTN,0.854120
CNP,0.828091
TRPM6,1.009800
TNKS2,0.864972
B4GALT5,0.903469
TARS2,0.990414
CSK,0.816204
PIKFYVE,0.839346
VNN2,0.984888
CDC25A,0.890968
OXCT2,0.972893
CDK11A,0.856344
PTPDC1,0.996645
HERC1,0.904330
RAG1,0.913433
DDC,0.529408
PTPN2,0.952263
RNF133,0.821729
PTPN7,0.769407
MCCC1,0.965071
SLC39A7,0.965687
STK32B,0.968820
UBE2O,0.759907
ARG1,0.688534
POLE,0.846335
MTHFD1L,0.969399
MTTP,1.022770
PIK3R4,0.812595
SLC22A3,0.999944
SLC18A3,0.980842
GFPT1,0.892852
TSSK4,0.819174
FARS2,0.833111
MAP3K1,0.816712
RFWD3,0.796512
POLQ,0.639609
PPP2R1A,0.864927
STAMBP,0.744323
PRKDC,0.953784
ACO1,0.930216
SLC4A7,0.853450
DYRK2,0.781677
CHAT,0.800549
HARS,0.912570
CHST3,0.834523
BCR,0.787719
CREBBP,0.915110
SLC10A6,0.921879
POLD1,1.013590
CHST5,0.937190
MAST3,0.928151
PDE3A,0.893938
MARK4,0.927069
MAPK3,0.970527
SDR42E1,0.984441
SLC34A2,0.909221
SACM1L,0.972602
SLC6A13,0.681229
SLC6A11,0.968661
CYP7A1,0.838407
ALOX12B,0.952089
MYCBP2,0.718377
TRIO,0.840494
UGT3A1,0.960723
CYBB,1.009060
SHPK,0.955383
F13B,0.948684
DOT1L,0.839466
SLC13A2,0.913791
ATP8A1,0.945845
SRM,0.720562
COX4I2,1.018490
FUT10,0.912542
PRKAR1B,0.828819
FRMPD2,0.983544
SLC27A4,1.015400
SLC27A6,0.756769
SLC8A3,0.999173
LRP2,0.979819
TRIT1,1.020890
PLCG2,0.608335
SLC22A16,0.958924
EIF2AK3,0.805516
SLC22A12,0.970610
AK5,0.682757
PRRT2,0.915385
ACOT2,0.765437
MET,0.845251
FARSA,0.777644
ATP1A2,0.965575
RNF144A,0.816317
CERS1,0.648780
NRF1,0.885628
B4GALNT4,0.902840
AOX1,0.677004
NAGPA,0.799158
PYURF,0.997937
ASH1L,0.845572
LATS2,0.894369
RIPK3,0.926730
RIPK4,0.985958
CIT,0.665257
ACAD11,1.023740
GCDH,0.909619
MINK1,1.023710
FUT2,1.011410
LPIN3,1.009920
PXDNL,0.768665
RGL1,0.801815
DGKQ,0.933504
CBR3,0.758615
PHKB,0.964454
GBE1,0.949977
GDE1,0.994182
ATP6V1B2,0.964750
HSD17B3,0.916957
ACSS1,0.960909
LDHB,0.940301
HS3ST3B1,0.808394
DNMT3B,0.681996
ST3GAL2,0.759901
NOS2,0.800025
ULK1,0.862910
KMT2E,0.975737
CUBN,0.906964
CYP4V2,0.940592
PRKCB,1.016730
POLD3,0.908950
CES1,0.948985
PADI2,0.922937
ILKAP,0.842573
USP14,0.864262
EPHA10,0.940632
UCP1,0.863993
NDUFA9,0.903179
PTPRS,0.751244
AARS,0.869233
BAAT,1.013340
GYS1,1.013530
PRPF19,0.911883
NDUFS2,1.018030
STK3,0.708462
FAR1,0.942744
CYP2C18,0.498918
CANT1,0.924302
PTPRN,0.755898
MUL1,0.741977
PTPRK,0.796711
ABCC1,0.858612
SLC1A2,0.769765
