GENE,ENVISION
TRIM11,0.782744
ATP6V0A1,1.004890
SLC6A9,0.919835
NDUFB3,0.991497
ACAT1,0.947566
SETD1A,0.716343
MOCS1,0.992455
SETD1B,0.861716
POLR3B,0.563089
USP31,0.779157
B3GAT3,0.974492
USP24,0.670648
PAM,0.857831
SLC25A11,1.005200
DUSP27,0.912956
PLCH2,0.860794
SGPL1,0.971752
MAP3K9,0.938329
AHCYL1,0.935972
ACOT2,0.876799
NDST2,0.710213
L1CAM,0.927871
PIK3CD,0.963162
INPP4B,0.987291
MIB2,0.906590
USP35,0.978581
SLC12A4,0.768564
GAL3ST1,0.733895
KHK,0.766811
SPTLC2,0.764378
UBR5,0.904628
DMPK,0.840244
NDUFA13,0.821055
LYN,0.911673
NNT,0.925284
PFAS,1.009420
TTN,0.438907
ERBB2,0.518999
ERBB3,0.750439
ATM,0.780819
CTSL,0.551671
ENTPD2,0.985089
EXT1,0.983950
INPP5A,0.934119
WNK3,0.811110
EXTL3,0.867057
SLC2A12,0.899199
CSNK1G2,0.979581
PIK3C2B,0.762927
NTRK1,0.923516
HELZ2,0.871135
GNPAT,0.799114
CHFR,0.876519
SLC25A28,0.785866
USP34,0.766044
IP6K2,0.754377
IP6K1,0.858131
INPP5E,0.873887
ADCY5,0.869449
ADCY6,0.774457
TRPM7,0.913515
DZIP3,0.969595
NME3,0.892242
INPP5J,0.591110
UCKL1,0.873145
MYLK,0.998899
SIRT2,0.538847
HECW1,0.976657
BMPR2,0.909443
DAPK1,0.783520
TGM2,0.983483
SLC25A10,0.774377
ELP3,0.852901
AK1,0.605535
KMT2C,0.850757
NSD1,0.530884
KMT2B,0.429210
DSTYK,0.766421
SHMT1,0.772274
HSPG2,0.505816
ATP6V1H,0.901636
SLC7A1,0.998753
MGST3,0.843275
POLR1B,0.811027
ULK1,1.009840
SSU72,0.791193
SLC29A1,0.880913
PGS1,0.795488
CHKA,0.813133
UBA1,0.912862
PIM3,0.866059
POLD1,0.961416
IARS2,0.973400
NEK5,0.912814
PPM1A,0.902610
KMT2D,0.589145
NT5E,0.952383
USP40,0.979631
FLT3,0.762927
CYP26B1,0.820828
PTK2B,0.639549
ITPKB,0.812801
CDC42BPA,0.569905
TRPM6,0.807793
TNKS2,0.746665
PHKG2,0.779856
SLC7A6,0.982899
NLN,0.812831
EPHB2,0.695040
EHMT1,0.741050
GUCY2C,0.933693
SIRT7,0.795488
PARP9,0.945543
MAN2A2,0.933575
PTPDC1,0.942590
PHKA2,0.872326
HERC1,0.777772
HERC2,0.626000
UBA2,0.916514
SLC26A6,0.997871
TAOK2,0.817187
GALNT4,0.962592
NCOA6,0.781829
GALNT7,0.785395
GARS,0.623805
LARS,0.861416
TNK2,0.964075
RPS6KA2,0.544846
CSNK1A1,0.994292
B3GALT5,0.977993
TLK2,0.873356
HAT1,0.766622
DNAJC6,0.870662
DDR1,0.969565
CDC14B,0.698595
MOK,0.830784
BTD,1.016300
SLC35B4,0.910754
STK38,1.004904
CREBBP,0.910904
CRLS1,0.964957
MUT,0.731192
ACACB,0.634683
AGPS,1.053500
POLQ,0.882265
CLOCK,0.820115
EPHA4,0.730374
EPHA3,0.540513
EPHA2,0.670384
EPHA1,0.981617
CTDP1,0.951592
TNIK,0.980381
PGAM5,0.759805
SMPD2,0.983097
CYP2S1,1.024040
GRK1,0.851358
UCP2,0.698560
