GENE,ENVISION
FLVCR1,0.726904
CBR1,0.669808
RAD9A,0.885368
STK16,0.996472
ARAF,0.926189
SLC27A4,0.961375
CYP4F3,0.996356
USP22,0.774274
B3GNT4,0.831821
NAPSA,0.984771
PPP1R3A,0.988257
CERS1,0.755898
TSSK2,0.829659
TKTL1,0.972618
DNMT1,0.942242
MAP3K6,0.917549
MAP3K5,0.884555
RARS,0.973359
PIK3R4,0.933358
ROR1,1.076370
DCT,1.013910
DYRK1B,0.845165
PYGM,0.705408
IRAK4,0.930444
HAL,1.015520
BARD1,0.912208
WNK2,0.946582
ENPP7,0.982191
WNK1,0.769342
ATP1B2,0.903613
ENPP3,0.782619
PIK3C2B,0.954172
REV3L,0.824320
GUK1,0.756732
SLC15A3,0.919963
ACOT4,0.988682
ATP2B2,0.719643
USP34,0.858173
TESK1,0.828861
TESK2,0.729458
SLC41A1,0.812150
LMTK2,0.874141
ADCY2,0.941493
ALDH1L1,0.293766
SLC2A2,0.952014
PTEN,0.964395
ATP8B1,1.016030
ANGPTL4,0.763644
HUNK,0.793693
RNF103,0.831758
SPEG,0.626805
UQCRC1,0.852092
MYO3A,0.802865
ATP6V1A,0.852598
ADCY10,0.884401
ULK3,0.857244
UGT3A2,0.924139
TRIM32,0.727658
ALG6,1.014500
MYLK,0.824202
SLC29A4,0.781289
SLC29A2,0.936920
ADK,0.766595
KL,0.937989
SHPRH,0.778646
FUK,0.791187
ULK1,0.984290
CYP4Z1,1.051190
SLC9A4,0.975737
NEK4,0.988436
USP48,0.921914
USP47,0.768190
USP40,0.938766
USP42,1.015760
SLC5A12,0.767701
ITPKB,0.863213
JAK2,0.997977
TTN,0.789674
CDC42BPB,0.989527
TNKS2,0.869045
NUDT9,0.807987
EPHB1,0.913129
SLC14A2,1.009780
PIKFYVE,0.711117
NUDT4,0.584518
HERC2,0.864972
TRDMT1,0.998602
MIA3,0.943332
MYO5B,0.907202
STT3B,0.787101
AKR7A2,0.769719
CHST5,1.049080
CDC42BPG,0.950421
NNT,0.821390
SPTLC3,0.747262
TAF1,0.890425
LRRK1,0.822740
DDR2,1.018140
MOGS,1.007520
SARDH,0.931204
SLC18A1,0.832932
CREBBP,0.879283
RFWD3,0.891636
UGT8,0.891339
CYP4B1,1.011300
RET,0.947246
SLC2A10,0.755898
MKRN2,0.919717
ATR,0.885812
SLC4A3,0.984604
DUSP14,0.860577
CYP2S1,0.765790
NTRK3,1.017940
FLT1,1.009040
NEURL1B,0.896867
NCOA3,0.964010
SLC10A1,1.010710
UCP3,0.978637
NCOA6,0.914076
CDKL4,0.878346
MASTL,0.962953
SLC36A2,0.870218
SACM1L,0.958262
ALDH18A1,0.825898
SLC8A2,0.836330
SGPP2,0.921151
ERN1,0.771037
MYCBP2,0.466111
ART3,0.905170
SH3RF2,0.823326
SETMAR,0.922475
ACACB,0.929082
CPT1B,0.908861
NDUFA9,0.945798
AMFR,0.795104
PLCD3,0.981494
FRMPD2,0.924540
ACHE,0.886403
SLC27A6,0.985397
SLC43A2,1.030720
LRP1,0.930328
ITK,0.737143
CTDSPL2,0.900270
EIF2AK4,0.798241
SLC22A11,0.778490
CDK3,0.827140
ATP1A3,0.969020
ABCA1,0.859300
AATK,0.965668
USP11,0.844409
NPC1L1,0.796204
ALOX12,0.902028
MAP4K1,0.886620
AOX1,0.819698
FTCD,0.692327
FLAD1,0.911902
USP4,0.882339
BMPR1A,1.008960
INSR,0.984766
UGT1A9,0.960892
NR1D1,0.972491
MID1,0.978568
PTPN21,0.834442
ASAH2,0.871853
PTPRF,0.751611
CDK12,0.849745
SLC38A2,0.788475
FYN,1.011230
GCLC,0.835090
PHKB,0.955707
NDUFS3,0.754017
GAK,0.922600
WNK3,0.770382
EYA1,1.047910
ABCC9,1.011810
ICK,0.893147
SMURF1,0.804182
NOS3,0.850434
KMT2D,0.860968
PRKCB,0.585678
CA13,0.947102
GAPDHS,0.974053
SDHA,0.663423
SLC37A1,0.975459
FPGS,0.983251
MGAT5,0.859634
ABCC5,1.017510
ST6GALNAC6,0.781903
USP19,0.860536
NEK3,0.943932
SEC11A,0.984572
PTPRR,0.791852
MAP3K10,0.975905
NDUFS1,0.983251
PTPRD,0.840654
ADH1B,0.969282
TARS,0.889707
PPP3CA,0.784257
PTPRK,0.802757
PTPRJ,0.822334
PDE8A,0.985487
SLC1A3,0.934585
