GENE,ENVISION
ACVR1B,0.899686
SLC32A1,0.897513
USP9X,0.917401
GPT,0.727101
TNIK,0.899240
MAPK11,0.763696
IKBKE,1.018960
MAPKAPK2,0.907819
CDK19,0.884017
SH3RF1,0.982863
SLC36A2,0.911857
TAOK1,0.759127
TTK,0.962223
POLD1,0.919134
MGAT5B,0.912621
TTN,0.558945
PLTP,0.847606
EYA1,0.851751
HAS2,0.898807
JAK3,0.947614
MAN2C1,0.876502
KMT2D,0.749079
P4HB,0.781171
POLR2B,0.768360
SLC26A8,0.980541
CP,0.728959
FGFR3,0.937130
USP36,0.978930
CHST6,0.865119
ABCG5,0.992034
LATS2,0.823419
LATS1,0.860263
KL,0.923076
GPX5,0.988593
ANPEP,0.989211
CANT1,1.024090
SLC18A3,0.892625
ATP6V1C1,0.907085
