GENE,ENVISION
BUB1B,0.996933
FTMT,0.984543
HIPK3,0.863480
HIPK2,0.735966
MOCS1,0.988343
AGT,0.942092
CYP3A43,0.906509
TKTL2,0.802677
RNF13,0.909252
PIK3CD,0.997466
ZSWIM2,0.675071
ABCD1,0.987862
WEE1,0.907872
IGF1R,0.867797
B3GALT1,0.849525
CYP1A1,0.807379
CAMK2A,0.909626
PIK3C2B,0.927524
GC,0.845174
MACROD2,0.769810
CYP3A5,0.789373
CNDP1,0.790225
UBE4A,0.982497
MAK,0.767808
MYO3A,0.912424
RPS6KC1,0.843899
GPLD1,0.766480
APOE,0.739777
APOB,0.719861
SIRT5,0.716925
TTN,0.052531
REG3A,0.918658
GGTLC2,0.777772
GUCY2D,1.017720
GUCY2F,0.873519
CHST9,0.859304
GART,0.916638
CSGALNACT1,0.769810
GSTO2,0.821260
RPS6KA4,1.002910
RPS6KA6,0.864819
NPC1L1,0.950617
SLC22A6,0.820480
GPX5,0.855075
ANPEP,1.017761
GFPT1,0.802521
SLC22A9,0.946476
SLC28A1,0.970588
SLC2A14,0.893625
SLC2A11,0.791187
SLC2A10,0.972138
SLC4A1,0.960525
POLL,0.956502
SLC4A8,0.922383
NCOA1,0.832016
ALAS2,0.875017
BSG,0.864525
GBGT1,0.964042
ART4,0.968889
NAT2,0.965904
LDLR,0.899023
ABCB4,0.897810
ALG10,0.957921
PTPRZ1,0.823098
RIOK1,0.805297
SLC17A8,0.891140
SLC13A1,0.976579
BMPR1B,0.765748
AK5,0.754599
MDH1B,0.838822
SI,0.601695
UGT2B28,0.655462
GUSB,0.698279
PRKD1,0.927436
ABCA8,0.820352
B4GALNT4,0.942368
ABAT,0.893766
UGT2B4,0.842663
CAT,0.476762
PGLYRP2,0.752031
MLKL,0.974789
SYK,1.011310
LPIN2,0.949477
DPYD,0.861406
CDK12,0.730381
CDK13,0.750206
CDK15,0.827488
AARS2,0.920537
ALDH3B2,0.926389
NOS3,0.854177
ACSM2A,0.491369
ACSM2B,0.838265
PLA2G4C,0.964406
ST6GALNAC3,0.839441
ST6GALNAC2,0.873928
CA3,0.910722
PXDNL,0.886578
AASS,0.973625
MGAT4A,0.870038
MAP3K15,0.855464
SLC1A6,1.058990
SLC1A7,0.762475
FUT9,0.790832
SLC1A3,0.836520
TGM1,1.008120
IDI2,1.022160
RAD18,0.703256
MARCH4,0.978839
MARCH1,0.918296
USP29,0.826412
IKBKE,0.982878
USP26,0.731668
CYP4F2,0.955165
USP24,0.986889
ROS1,0.640622
USP20,0.823674
DHRS9,1.016650
USP34,0.761650
SHMT2,0.959464
SLC12A5,0.995898
SLC47A2,0.788229
FGA,0.816533
TYRP1,0.979493
EXT2,0.955214
LPO,0.820501
NMT1,0.787099
CYP2C18,0.890488
DBH,0.779908
ALDH1L1,0.958712
SLC2A3,0.909787
SLC2A2,0.859296
SLC2A1,0.907282
PTPN13,0.820841
HSD3B1,1.011300
MTRR,1.008070
TYR,0.987671
CYB5R2,0.916459
CYB5R1,0.813133
PIGA,0.789050
UGT3A2,1.005520
MED1,0.606512
SLC29A3,0.988514
SLC29A1,0.973057
TRIB3,0.882910
FUK,0.851954
NEK7,0.978346
ASMT,1.014530
PLA2G12A,0.827730
PLCH2,0.949977
TPTE,0.664698
FIG4,0.858830
ITPKB,0.752304
NCOR1,0.904054
CDC42BPB,0.972003
PRKG2,0.995678
ITPK1,0.856228
RAG1,0.806246
GALNT5,0.752685
GALNT6,0.977978
GALNT3,0.753821
SARDH,0.847495
ATP6V0A1,0.859459
ATP6V0A2,1.015780
CLK4,0.832816
MUT,0.708169
EPHX2,0.936401
CLYBL,0.936242
AMPD1,0.968143
UGT2A3,0.732535
CYP4B1,1.011190
ATR,0.906113
SMPD3,1.005100
FABP1,0.943106
FLT1,0.789824
CYP1B1,0.544806
MAPK3,0.899317
DUSP10,0.769387
AMDHD2,0.954569
MGAT5B,0.857211
DOT1L,0.543470
HAS2,0.853598
ATP6V0C,0.828220
TRIO,0.853335
DUOX2,0.916310
SH3RF1,0.853443
FRK,0.523640
TXN2,0.760977
TRIM63,0.676835
SLC22A16,0.877059
PIP5K1A,0.766123
KL,0.820957
GDPD2,0.933214
CDK2,0.862910
CDK3,0.972890
SGSH,0.776355
POLA1,0.826907
ACVR2B,0.836878
USP6,0.668002
EZH1,0.777772
ALOX15,0.592841
SLC5A7,0.948985
GAL3ST4,0.929340
PHKB,0.981059
ABCB1,0.673677
ZAP70,0.967220
TECRL,1.013840
PDK4,0.857244
ST3GAL3,0.777131
COPA,0.845410
PRKCA,0.954083
ATP10A,0.808725
GALNS,0.938556
CYBB,0.960018
CES3,0.993831
PADI4,0.900090
PRKCQ,0.836221
CYP7B1,0.846142
GSTP1,0.999400
CYP2C19,0.371384
ADH1B,0.523324
BCKDHA,0.869935
KAT6B,0.922237
KAT6A,0.568950
MUSK,0.767557
TSSK1B,0.977390
GNPTAB,0.834555
CD36,1.020270
AURKC,0.989175
PAM,0.619334
CERS4,0.797350
MAP3K9,0.796398
PPP1R3A,0.979330
ACSM5,0.955452
MAP3K5,0.922306
PLA2G7,0.878259
ATP6V0D2,0.950935
DCT,0.731134
