GENE,ENVISION
TSSK1B,0.832723
HECTD1,0.947982
SLC6A7,0.828663
TGM7,0.907993
PLK2,0.992164
POLR3B,0.761650
MARCH2,0.941902
PPP1R3A,0.956698
CYP4F11,1.017000
SLC12A5,0.823105
SPTLC3,0.984313
ZSWIM2,0.764503
MAN2C1,0.813133
B3GALT1,0.692422
SLC15A2,0.820752
USP34,0.910242
PCYT1B,0.803834
INPP5D,0.791568
PTPN11,0.883007
PARP10,0.913926
ACOX2,0.958755
SPEG,0.920224
RNF217,0.738672
PAK7,0.809239
ELP3,0.718498
INPP5J,0.822295
UGT3A2,0.963639
TRIM32,0.870964
ALG6,0.959092
APOA5,0.900747
NEK11,0.981881
SAP130,0.869208
PPP1R1A,0.752854
SIRT5,0.876809
XPO6,0.835084
GK2,0.770511
TTN,0.314742
PRKG2,0.984811
TRPM6,0.796554
NLN,0.813133
PLCB1,0.768586
SLC14A2,0.839254
SLC14A1,0.912231
STT3B,0.898582
CHST2,0.801569
SLC39A7,0.850577
HECW1,0.781254
STK36,0.769387
UBE2U,0.768608
CREBBP,0.936895
RFWD2,0.991699
RFWD3,0.813133
SLC32A1,0.887438
ATM,0.992404
POLE,0.752854
POLN,0.983758
POLH,0.763325
NCOA2,0.981812
NCOA6,0.998211
SLC10A6,0.983819
SDR16C5,0.842381
SLC6A19,0.990155
CES5A,0.917382
MARK2,0.667488
RNF152,0.913577
ASH1L,0.987508
FRMPD2,1.055140
CYP4A11,0.961318
SLC27A6,0.808244
TPTE2,0.860963
CDS1,0.739193
AK7,0.958095
ATP6V1E2,0.855075
FARSB,0.913916
ABCA4,0.973955
MAP4K1,1.010160
AOX1,0.982404
MAP4K3,0.895708
BIRC6,0.741100
ASAH2,0.909034
PLCXD2,0.920103
EYA1,0.964896
DAPK2,0.905870
SIN3A,0.899756
HECW2,0.813133
PIGF,0.864150
TPH2,0.664740
PTPRU,0.854838
SLC20A1,1.004140
PTPRS,0.989657
AICDA,0.885496
FUT9,0.828894
GDA,0.848420
