GENE,ENVISION
TRIM11,0.916599
PGM2L1,0.915765
UGCG,0.891262
MYO3B,0.857244
HS3ST2,0.843135
STYK1,0.983597
HACL1,0.972776
LCLAT1,1.022200
TRIB3,0.988454
SLC7A3,1.015450
UBR3,0.982601
PTK2B,0.877135
AKT3,0.960320
NOX4,0.855398
IKBKE,0.867061
DUSP22,0.890379
NEK11,1.011830
POLH,0.912596
GPAM,0.850905
EXT1,0.915419
TBK1,0.927774
CAMK1,0.887744
PIGU,0.802521
NPAS2,0.929035
USP42,0.880342
TIAM2,0.917994
RPE,0.756961
TTN,0.829961
DYRK1A,0.619528
PNPLA7,0.876519
RNF31,0.881665
HEXDC,0.800320
KMT2A,0.935400
DNMT3A,0.764378
UBE4A,0.873703
KMT2E,0.823388
STRA6,0.978332
ACSS1,0.990491
PIGK,0.879914
PRKCD,0.941174
PTPN21,0.750637
TIPARP,0.720434
HERC4,0.755919
SLC15A2,0.842819
SLC27A4,0.845133
ATP2B3,0.747768
SLC17A7,0.858712
USP34,0.787101
LRP2,0.799729
SLC6A20,0.998905
PTPRU,0.934258
P4HA3,0.778646
SLC3A1,0.968074
MYLK,0.793411
CHD9,0.975475
FUT5,0.994489
ABCC8,0.790738
CREBBP,0.880491
HS6ST2,0.780622
RDH13,0.767625
USP30,0.845276
FPGS,0.757477
PDE4C,0.762927
PTPRJ,0.871292
PXDN,0.825700
NRF1,0.791660
