GENE,ENVISION
UBE2Q1,0.845924
CYP4F11,1.001020
TAOK3,0.872366
MYO3B,0.901065
RFWD2,0.759676
MAPKAPK5,0.813845
TRIM33,0.975924
FLAD1,0.913986
RALBP1,0.860577
OXSM,0.902334
MAPK15,0.802788
USP9X,0.868111
AKT3,0.800117
PLCE1,0.842291
POLR3C,0.875174
USP28,0.834308
PDE11A,0.900419
AKR1C1,0.626597
DUSP27,0.821145
STK4,0.715816
OGDH,0.818744
NEK5,0.898202
RWDD2A,0.949697
PANK4,0.982682
PPP1R3A,0.953471
SDR16C5,0.983116
RHBG,0.818568
NPAS2,0.937422
WHSC1L1,0.886783
MARK4,0.902722
VARS2,0.948020
PIK3C3,0.904191
PLCH1,0.688479
ABCB6,0.790914
SLC35A2,0.870333
USP7,0.792802
TOPORS,0.929573
CPT1B,0.946781
HAS2,0.872677
TTN,0.971136
LATS2,0.985593
PLCB3,0.693220
UBA2,0.794238
KMT2E,0.739187
TRAF7,0.969517
CAMK2D,0.902460
PDIA5,0.846874
PKN2,0.860577
LRRK1,0.869306
ABCG2,1.032610
ETFDH,0.766050
NSD1,0.644652
MGAT2,1.015430
BRAP,0.965235
SSH2,0.875170
MAN2A1,0.760156
KAT6B,0.912781
SLC12A4,0.742782
STT3B,0.769009
DUOX1,0.780252
PRKDC,0.803813
USP34,0.856589
ROR2,1.051110
MGAT3,0.779157
SRPK2,0.860577
LRP2,0.916454
PLA2G15,0.818568
GALNT14,1.018240
NME7,0.938464
LMTK3,0.845556
GALNT10,0.869699
ADCY2,0.973851
GALNT11,1.006880
TRPM7,0.934190
SLC7A6,0.874839
SLC3A1,0.945816
MYLK,0.802614
MDH1B,0.853806
SETD1B,0.841227
PPIG,0.766082
GPX8,0.914173
PPP2R3B,0.898972
ABCD2,0.789353
CREBBP,0.825634
