GENE,ENVISION
CYP4F11,0.968700
B4GALNT1,0.915394
UGT3A2,0.784328
HSPG2,0.948383
USP4,0.820674
CHST7,0.922838
HIPK1,0.903523
RARS2,0.777995
PPIL6,0.943407
POLN,0.948355
PFKP,0.874758
USP29,0.828004
SLC9A5,0.924173
CERS4,0.718768
CDK19,0.966132
NCOA6,0.860462
USP45,0.865228
USP47,1.005180
UBE3B,0.984865
MASTL,0.860828
ROR2,0.924931
MARK4,0.949974
UQCR10,0.918908
TTN,0.765736
PRKG2,0.971876
B3GALTL,0.937473
NANS,0.939592
SLC6A14,0.985818
ATM,0.879633
ENTPD2,0.998076
HERC1,0.887162
PJA1,0.905234
MAST2,0.856204
PNCK,0.727959
UBR2,0.977642
ACOT4,0.664957
KAT6A,0.754599
SUV420H2,0.882243
UBR4,0.881066
GALNT14,0.899004
RNF167,0.861015
PHKB,0.895490
STUB1,0.958843
PTPN12,0.753821
CHD9,0.825220
EIF2AK4,0.956698
AZIN2,0.982115
MDH1B,1.084740
PRPF19,0.867317
BMPR2,1.010960
STK38,0.935380
AATK,0.898047
PDE4B,0.777282
CHPF,0.856204
RNF123,0.774654
NPC1L1,0.786853
