GENE,ENVISION
MYO3A,0.965953
FRMPD2,0.766348
ABAT,0.908595
TGM7,0.939339
HSPG2,0.813133
KAT2B,0.825249
SLC17A1,0.976438
PRKDC,0.786853
POLE,0.776659
AKT3,0.839986
DHDH,0.517435
ADCY10,0.958276
SLC25A18,0.893123
CYP3A43,0.889905
MAP3K9,0.998336
LGSN,0.943753
AOC3,0.814683
RGL1,0.934026
MIB1,0.855073
DGKH,0.828894
HAO1,0.791852
DPYS,0.717443
PKN1,0.875166
GUCY1A3,0.843177
PLCH1,0.723389
GBE1,0.930483
DGKB,0.879655
TTN,0.742743
SLCO3A1,0.849346
PARP8,0.852901
SIRT5,0.931769
PDPR,0.924227
PARP4,1.064710
SCD5,0.909793
LDHD,0.972988
MAP3K15,0.875758
HELZ2,0.860532
PLB1,0.971885
SLC27A6,0.990568
TAOK1,0.550756
TYRO3,0.985146
SLCO1C1,0.775769
DEGS2,0.835158
FUT10,1.012870
PTPRS,0.890379
TPTE2,0.806888
RNF180,0.864765
SLC22A10,0.908174
NEU1,0.938813
ACSM1,0.961879
FGGY,0.752854
PIGO,0.794526
HUWE1,0.853079
SPEG,0.806931
NPC1L1,0.781359
