GENE,ENVISION
TSSK1B,0.971988
STK11,1.009350
DHCR7,0.777186
HIPK2,0.787101
PTK2B,0.861480
POLR3B,0.868111
USP42,0.945851
LBR,1.003310
GRK7,0.853152
TKTL2,0.915240
ROR2,0.851700
ENTPD4,0.719785
WNK4,0.920140
TRIT1,1.015780
USP31,0.928592
TRPM6,0.764006
PXYLP1,0.972682
MST1R,0.734528
RBBP6,0.827004
PARP10,0.869394
PTPN14,0.832360
RNF216,0.911075
ACVR1C,0.859166
TRIM32,0.810003
ATP6V1H,0.786557
POLR1B,0.965263
LPPR3,0.871392
SLC9A4,0.811110
USP47,0.855073
CPA6,0.919264
CPA5,1.017110
ECH1,0.778318
PLCH1,0.786164
TTN,0.520688
FN3K,0.855918
TXNRD1,1.000070
SIRT1,0.769878
PLCB3,0.723669
TMEM91,0.772223
UBA2,0.766044
SLC26A6,0.896151
AGMAT,0.985958
SLC26A8,0.995603
CHST3,0.991736
CHST2,0.799737
TNK2,0.965244
ARG2,0.857714
SLC3A1,0.959363
USP51,0.941912
MELK,0.988499
ATP6V0A1,0.996863
MOGAT2,0.971569
SLC22A8,0.856888
PPARA,0.551461
MBOAT1,0.963737
DARS2,0.815898
PLCE1,0.975228
POLN,0.787877
HACE1,0.882208
SIK2,1.008910
BMP2K,0.803679
SDR9C7,1.005190
SLC6A18,0.982856
SLC8A2,0.814173
ASH1L,0.719329
SH3RF1,0.823530
MYLK4,0.976356
MYLK2,0.976074
NUDT11,0.779538
ALG10,1.016760
ALG12,1.012380
LRP1,0.927865
ATP1A4,0.808975
AGPAT3,0.875152
CHPF2,1.012880
USP9X,0.787101
GAL3ST1,0.984945
HAGH,0.935749
CDK13,0.850568
WARS2,0.970881
GLT8D2,0.901123
EYA1,1.004210
KMT2A,0.940079
KMT2E,0.778571
PKN3,0.865923
PADI4,0.872728
PIGW,1.014670
ST6GALNAC6,0.997713
PTPRR,0.978260
PFKFB3,0.978749
PON3,0.825378
STK3,1.006020
FUT2,1.013160
KAT6A,0.648136
