GENE,ENVISION
PCK2,0.764008
FKBP14,0.868683
DHCR7,0.999771
PPIL3,0.977374
B3GAT2,0.949454
B3GNT6,0.912571
B3GNT3,1.007600
CYP4F11,0.901703
NTRK2,1.010120
NTRK3,0.859925
CBLC,0.886827
ATM,0.764165
MAN2C1,0.958281
AQP3,0.862335
XYLT2,1.105800
HELZ2,0.925705
UBR3,0.903652
LMTK3,0.917343
USP32,0.830251
UBR4,0.864972
INPP5D,0.988697
PYCRL,0.818594
PARP15,0.894348
PTPN14,0.843373
ELP3,0.879178
ITPK1,0.487393
SLC7A3,0.984715
POLR1B,0.979423
GPLD1,0.915632
SHPRH,0.806756
KANSL3,0.914114
IARS2,0.989176
SLC9A7,0.982474
PLA2G12A,0.956810
TTN,0.599008
NLK,0.852204
PTPRN2,0.982694
DPYSL2,0.976851
PARP6,0.872616
AGMAT,0.917384
ADSSL1,0.796095
SLC3A1,0.827685
AAK1,0.922423
SLC22A4,1.009660
CAMKK1,0.968649
SLC22A7,0.887879
HS6ST2,0.786557
SLC18A3,0.963736
STK39,0.792236
SLC22A8,0.849652
CREBBP,0.827883
MKNK1,0.786678
SLC4A5,0.988543
TNIK,0.911190
SLC6A13,0.834470
NMNAT1,0.965151
SLCO4A1,0.828860
DAGLA,0.910188
DAGLB,0.957292
SH3RF2,0.786877
MYLK4,0.834221
PLCL1,1.024380
GALE,0.833022
MAST2,0.850931
TAOK2,0.853689
DOT1L,0.783619
FAM65A,0.777057
ACOX1,1.009780
ABCA4,0.866435
HIBCH,0.872039
B4GALNT4,0.913445
MAP2K5,0.852901
LIPE,0.778584
ACAD10,0.911517
AWAT2,1.007780
LOXL2,0.676756
LPIN1,0.782698
PFKP,0.893503
SARDH,0.970998
ABCB6,0.824351
AURKB,0.980077
ZCCHC6,0.705674
CYP4V2,0.795525
NSD1,0.973994
TPH2,0.915300
USP16,0.773005
GFPT1,0.861177
HEPH,0.767929
PTPRU,0.874009
RNF123,0.915929
ROCK1,1.038740
MLK4,0.925859
NEDD4L,0.861177
MAP3K12,0.800619
MAP3K14,0.779311
MGAT4B,0.819442
CHPF,0.762927
PTPRK,0.769591
PPM1M,0.764921
PTPRH,0.979944
