GENE,ENVISION
PCK2,0.861416
AOX1,0.780225
TUSC3,0.858243
EPHA7,0.595405
SLC17A8,0.951356
HUWE1,0.807714
RBBP6,0.802765
TNIK,0.920809
DMGDH,0.896262
TPK1,0.949388
DUSP27,0.797784
USP49,1.019560
TRHDE,0.910998
DPYD,0.592074
CDK13,1.018940
PDE3A,0.903465
LGSN,0.823732
AMPD3,1.014280
TIAM2,0.976740
TTN,0.954226
DGKB,1.017010
TRPM6,0.780225
PNPLA8,0.755353
MTMR3,0.919228
PLCB1,0.923612
CYP4Z1,0.866441
ERBB4,0.958305
CYP2A13,0.855532
XYLT2,0.967355
SLC13A2,0.757423
PLCL2,0.907861
PADI3,0.825523
SLC9A8,0.821806
GALNT8,0.982495
MIA3,0.779726
SLC26A8,0.769611
STT3B,0.858451
UBR1,0.899263
SULT4A1,0.986858
LRP2,0.822295
RIOK1,0.931610
GALNT12,0.877369
B3GALNT2,0.868078
SDR16C5,0.929147
SLC17A1,1.003670
SLC22A10,0.861823
RDH10,0.973319
PTPRO,0.923718
PAK7,0.575492
SLC22A9,0.921091
