GENE,ENVISION
CYP4F11,0.937660
DGAT2,0.826942
USP29,0.782971
SMPD3,0.851039
NCOA6,0.948159
DHRS2,0.907430
CHPF2,0.913237
CHSY3,0.914366
UHMK1,0.825523
USP18,0.843452
DNMT3A,0.768586
USP43,0.865949
USP31,0.978473
SLC5A7,0.929556
SLC5A8,0.848871
TSSK2,0.936440
ADSSL1,0.836512
CYP3A43,0.876024
MAP3K10,0.991558
NEK5,0.893707
LGSN,0.985133
XPO7,0.718498
DPYD,0.989273
PDE1B,0.860577
USP47,0.802521
GK2,0.945296
NDST4,0.790224
CAMK4,0.847847
SLC36A1,0.814407
NTRK3,0.865248
DPYS,0.904020
WNK2,0.876714
PDE7B,0.905390
MGAT5B,0.978504
TTN,0.489592
ZSWIM2,1.106890
WNK3,0.968101
MTMR7,0.969714
ACOX1,0.795255
ERN2,0.769756
PIP4K2C,0.815669
PTPRN2,1.062330
SDR16C5,0.926887
KMT2A,0.858709
FMO1,1.000110
SH3RF2,0.743605
MGAT4C,0.911521
TRHDE,0.828894
ENPP6,0.860177
B3GNTL1,0.953351
SLC13A4,0.752031
ACSM2A,0.840391
SLC13A5,0.915579
PTPN21,0.837435
MAST2,0.813133
TGS1,0.791187
SSH3,0.944934
SLC15A2,0.666108
GCNT1,0.930208
GALNT6,1.009010
CHST4,1.025820
RNF152,0.798715
PTPRU,0.773139
GALNT15,0.830700
ADCY1,0.807609
ST8SIA4,0.768586
CYP27A1,0.999933
STK31,0.987123
ABCA4,0.783333
ABCA3,0.984833
HECW2,0.999116
AURKB,0.954342
SLC1A5,0.979410
ABCC2,1.032240
