GENE,ENVISION
PGAP1,0.821464
SLC6A3,0.998611
HUWE1,0.936788
FKBP5,0.720931
USP28,0.868914
UPB1,0.600954
PYCR2,0.857244
PLIN4,0.934785
PPP1R3B,0.905136
SETD5,0.815610
MAP3K4,0.914707
GRK1,0.947992
SLC12A7,0.923981
ROR1,0.449791
MTMR7,0.858499
CYP2A13,0.853241
SCD5,0.827737
IP6K3,0.941658
SLC15A4,0.892742
USP37,0.829372
ADCY2,0.728899
INPP5F,0.808971
ALDH1L2,0.768651
INPP5J,0.848620
MYLK,0.989482
PTPN14,0.945621
PXDN,0.845964
SLC7A9,1.024400
SLC7A7,0.800461
CARM1,1.011920
ALG5,0.787232
MGST2,0.782597
PINK1,1.027200
NEK11,0.788253
USP25,0.860622
SLC9A2,0.977899
CHD9,0.746629
SLC9A8,0.955412
PIK3R4,0.835689
TTN,0.787143
CDC42BPB,0.978035
PLCB4,0.846134
RPUSD4,0.924479
MIA3,0.950252
HERC1,0.881703
ACAD9,0.886881
NSD1,0.773412
PLB1,0.921362
UGT2A1,0.793437
MKRN3,0.767594
DYRK2,0.826375
INPP4A,0.983850
SLC10A6,0.973071
SLC36A2,0.948818
MAPK7,0.773907
ASH1L,0.970448
ART4,0.966851
MAST1,0.768623
SLC20A1,0.913850
MVK,0.888347
LRP1,0.781798
ALK,0.866726
EIF2AK1,0.917112
CMTR1,0.857651
SARS2,0.857187
BIRC6,0.919196
FLAD1,0.955569
GAL3ST1,0.809567
GCDH,0.834211
PTPN23,0.782221
CDK12,0.876763
PLOD1,0.753768
CDK17,0.733896
PFKP,0.768769
COPG1,0.729696
ACOT11,0.869606
KMT2B,0.914224
SLC24A4,0.978790
PRKCE,0.711571
SLCO2A1,0.719329
MGAT2,0.902366
USP15,0.890379
ST6GALNAC5,0.772281
BRAP,0.925799
PTPRR,0.769810
ROCK1,0.736083
KAT6B,0.993994
PTPRK,0.810780
