GENE,ENVISION
ATP11A,0.896354
FLAD1,0.983740
PIGB,0.920017
UGT2A1,0.885582
G6PC2,0.863203
MAN1B1,0.938056
POLR1D,0.862396
SLC29A2,0.938779
SLC4A9,0.927859
CDK15,0.947473
POLK,0.822074
SLC25A11,0.923783
RFWD3,0.899350
NCOA3,0.861964
PANK2,0.992301
ALG1L,0.842875
UBE3B,0.870885
SLC28A3,0.987630
QTRT1,0.810922
MIB1,0.865489
CDKL2,0.964773
PLA2G7,0.901882
TIAM2,0.960557
PDZD4,0.937480
TTN,0.912390
MARK2,0.639903
ACOT11,1.010770
NGLY1,0.895688
PLCB4,0.977358
SLC24A4,0.919404
WNK1,0.975154
HERC1,0.860577
COQ5,0.842199
PRDX1,0.869212
FRMPD2,0.892450
TAOK1,0.581642
CHST11,1.000900
PTRH2,0.915815
GSTO1,1.007040
GALNT13,0.917978
KL,0.977659
ATP6V1E2,0.847498
ABCA4,0.969226
PPAT,0.766082
IRAK3,0.976350
GUCY1B3,0.922422
STK38,0.974344
SLC22A8,0.923365
STK38L,0.873356
CREBBP,0.661177
MANSC1,1.015560
