GENE,ENVISION
PGAP1,0.855516
PECR,1.003540
STYK1,0.835316
GNPTAB,0.985694
CHSY1,0.786086
MARCH5,0.689056
SETD1B,0.780471
PPIL4,0.982001
USP28,0.814775
DUSP23,0.971007
USP21,0.776395
DUSP27,0.754353
SMG1,0.860622
PPP1R3B,0.896397
B3GNT3,0.944322
MAP3K1,0.615300
GUCY1A3,0.861518
WHSC1L1,0.983090
PDE7A,0.958871
PPP2R3B,0.916315
TUT1,0.968362
SLC47A1,0.999806
SLC38A5,0.949238
LIPE,0.871343
LIPG,0.882842
VRK2,0.965300
EXTL1,0.746629
AURKC,0.988084
USP38,0.950421
MED1,0.942086
SSH3,0.939590
HELZ2,0.988543
CHFR,0.786853
SETD2,0.784536
ROR2,1.028690
UBE4A,0.780674
TMLHE,0.955717
PLD1,0.965563
PTGES2,0.916622
PARP10,0.814516
PTPN14,0.996569
HIRIP3,0.941789
NIT2,0.731330
ALG8,0.977478
TRIM32,0.847145
HSPG2,0.770409
DCLK2,0.882954
SLC29A4,0.774148
SLC29A3,0.898004
TRIB3,0.782394
NGLY1,0.740372
SMURF1,0.622672
NEK5,0.950631
LRRK1,0.992450
FIG4,0.945071
CDC42BPG,0.983194
PNPLA7,0.853570
TTN,0.546019
PJA1,0.948666
TNS2,0.816656
TRPM7,0.860060
CYP4V2,0.880485
PLCB3,0.668487
GUCY2D,0.980888
PARP4,1.096000
CHST8,0.799987
PIK3R5,0.718768
SLC26A8,0.725706
RPS6KA2,0.769988
PANK2,0.980553
UBE2O,0.873118
USP10,1.000370
TCIRG1,0.976964
CAMKK1,0.899690
SARDH,0.720558
HS6ST2,0.807283
NSD1,0.919481
WDYHV1,0.803902
RNF123,0.964652
CREBBP,0.773319
CYP4F11,0.854530
SLC2A14,0.980954
MAPK11,0.893445
CYP2S1,0.981324
SLC52A1,0.931193
NCOA6,1.009460
TGM7,0.911602
PDE3A,0.908967
MAPK7,0.843373
DAGLA,0.941991
TSSK2,0.990425
LRSAM1,0.944397
SLC13A1,0.936595
MAST2,0.843373
PTPRS,0.653879
ALG13,0.871684
LRP2,0.718768
GALNT14,0.867002
RPS6KA6,0.799639
SLC22A18,0.929310
GALNT11,0.762927
ACOX2,0.953694
ATP1A4,0.705768
ATHL1,0.675046
NRF1,0.856025
ACVR1,0.641226
PTK7,0.573250
CHPF2,0.856687
SLC5A6,0.926848
GNE,0.973570
RNF31,0.809661
DGKZ,0.982399
PTPN23,1.071150
CDK19,0.888985
VRK3,0.982758
AASS,0.955364
PNKP,0.970246
FAM65A,0.718768
DGKB,0.850461
SIN3A,0.733307
ST3GAL3,0.857725
TRAF7,1.015120
MTR,0.910558
PKN3,0.924166
SUCLG2,0.814173
AAK1,0.712157
ACER1,0.944598
EPHA10,0.993159
PAPOLG,0.982203
MTAP,0.861376
PTPRU,0.987035
RNF167,0.912358
PSAT1,0.808465
MAP3K12,0.861953
MAP3K15,0.983937
RDH12,0.999667
KAT6A,0.856524
COQ3,0.769549
