GENE,ENVISION
SLC13A5,1.004070
FKBP11,0.922567
DSTYK,0.855516
AMPD2,0.949551
PGS1,0.778646
KMT2A,0.816734
KAT2A,0.776925
PRKDC,0.979850
MAN1B1,0.985893
GNE,0.908862
AACS,0.937489
CWC27,0.920629
PRRT2,0.986298
PAFAH1B3,0.856737
DGKZ,0.799574
PTPN21,0.774620
AASS,1.020180
TSSK2,0.817621
TGM7,0.945914
MAP3K4,0.716003
PMM1,0.860504
PLA2G7,0.591364
TTN,0.963469
MARK2,0.592340
TECRL,0.971221
MECR,0.927723
TRPM6,0.959522
TNKS2,0.869086
AQP10,0.935420
SETDB1,0.828847
MAPK7,0.755898
KMT2C,0.852010
B3GNT4,1.000060
ST3GAL1,0.948310
SH3RF2,0.987058
SLC47A2,0.979631
SLC14A1,0.824882
HEXDC,0.786123
SLC24A2,0.979368
PRKCE,0.673960
CAMK2A,0.913110
GMPPB,0.973488
CHST8,1.010810
PADI3,0.840255
G6PC3,0.944120
FRMPD2,1.045480
ALG10,0.917429
TRIP12,0.979298
MVK,0.950934
CSGALNACT2,0.834311
PDE10A,0.871687
AUH,1.015520
SLC26A11,0.848059
BRSK1,0.835084
ADCY2,0.870323
ACOX2,0.873879
PIP5K1A,0.769765
ST8SIA4,0.618895
MYLK,0.907680
GGH,0.759429
ABCA4,1.021070
HECW1,0.855516
SPEG,0.807567
KAT6A,0.929574
SLC17A6,0.867587
ACSS2,0.856289
DUSP18,0.777057
