GENE,ENVISION
GRHPR,0.766170
TGM3,0.970424
TUSC3,0.782266
DUOX1,0.883826
DUOX2,0.941447
ASH1L,0.891064
MAP2K1,0.968700
GTF3C4,1.015430
USP24,0.839152
NEK11,0.950313
DUSP27,0.859849
NCOA2,0.851298
GAD1,0.943304
STUB1,0.800053
MAP3K5,0.936827
MARK1,0.854838
PIP4K2C,0.922495
GALNTL5,0.985563
PHYKPL,0.954415
HAGHL,0.909467
PARP2,0.863395
SUCLG2,0.854838
USP15,0.923612
ATP2B3,0.854838
IP6K3,0.956285
SETD7,0.891541
UBR4,0.899240
PTPRR,0.959894
RPS6KA6,0.749136
PLCB2,0.710695
PIP5K1A,0.982283
RNF180,0.934138
SLC35B2,1.052600
