GENE,ENVISION
TSSK1B,0.894690
PPP2R3B,0.932385
MARCH9,0.972422
OGDH,0.718498
MIB1,0.897883
DMPK,0.733503
IRAK4,0.720965
FMO1,0.961618
EXT1,0.975768
WNK2,0.947469
WNK1,0.992119
SLC25A22,0.971345
CSNK1G3,0.889979
UBR3,0.765731
SLC25A28,0.989720
ROR2,0.796786
TESK2,0.966886
TNKS2,0.869086
PARP14,0.971129
RNF180,0.805867
UGT3A2,0.967507
ALG3,0.772097
KAT2B,0.879627
NOX1,0.985452
SPRYD3,0.867667
NOX5,0.975830
PLXNB3,0.717250
CHD9,0.484827
STYXL1,0.921215
GK2,0.833234
TTN,0.747885
PNPLA8,0.812566
ITPK1,0.549977
PLCB2,0.855814
PLCB3,0.942124
MIA3,0.851978
AGMAT,0.757477
SLC26A9,0.797926
PHEX,0.937746
BSCL2,0.927300
MELK,0.755898
GAMT,0.936612
PI4KB,0.836539
SGK223,0.937451
SLC2A12,0.858048
MAPK15,0.848778
SLC4A9,0.915623
NCOA1,0.795911
SIK2,0.921257
ACVR2B,0.966122
MAST1,0.752854
RNF25,0.842133
FADS3,0.748794
USP7,0.766044
NT5DC3,0.854838
TAOK2,0.814891
LRP2,0.993593
LRP1,0.919870
SNRK,0.866483
TRHDE,0.981528
ABCA4,0.871528
PPAT,0.926997
PDE4D,0.977701
GLS2,0.733896
BIRC6,0.976263
LDHAL6A,1.008350
BHMT2,0.986830
SLC5A9,0.785485
GAL3ST3,0.932548
LARS2,0.752854
PTPN23,0.772227
ASAH1,0.858926
CDK12,0.860510
DGKH,0.810821
AASDH,0.799125
KCNJ11,0.771912
ST3GAL6,0.922943
PIGK,0.974133
USP13,0.982276
AAK1,0.884819
GGT7,0.734817
HEPH,0.815467
PLA2G4F,0.946746
ENGASE,0.796554
PTPRU,0.987035
MAP3K10,0.978439
LHPP,0.975899
TPSD1,0.879054
