GENE,ENVISION
PGAP1,0.917209
RNF14,0.792821
STK11,0.859597
DUSP27,0.776386
CYP3A43,1.024370
ALG13,0.915020
SMG1,0.599251
SLC28A3,0.932094
CAMK4,0.951997
STK24,0.857831
ZSWIM2,0.934576
HMGCLL1,0.773907
B3GALT5,0.551476
PPP2R2C,0.905251
PPP2R2B,0.795063
GALNT15,0.913674
CNDP1,0.599266
UBE4A,0.968690
LMTK2,0.762334
PARP14,0.824077
MYO3A,0.895866
USP17L2,0.829157
HACL1,0.855516
POLR1B,0.777973
APOA5,0.923294
TST,0.883092
SAP130,0.857831
SIRT6,0.957576
PANK1,0.858409
PANK4,0.945434
XPO7,0.930470
FARSB,0.917549
TTN,0.051556
DIO2,0.919132
REG3A,0.866181
GUCY2D,0.946782
TICRR,0.766629
MOGAT3,0.921955
CHST2,0.892343
MCCC1,1.004220
SLC39A7,0.871229
PAFAH2,0.924401
MTHFD1L,0.956698
TCIRG1,0.830362
HS3ST3B1,0.759805
MINPP1,0.697666
SARS2,0.812441
SLC2A14,0.831734
PRKDC,0.731582
SLC4A5,0.966642
SLC4A4,0.847541
POLE,0.802443
DYRK2,1.010750
POLN,0.769387
POLM,0.731863
POLI,0.986291
NCOA2,0.788728
NCOA3,0.913992
NCOA1,0.985041
ART4,1.015220
PLCL2,0.996805
MYLK3,0.750069
ALG10,0.800748
ALG12,1.022340
SLC27A6,0.776487
RIOK2,0.858343
ALK,0.977151
ABCA4,0.814523
ATP1A4,0.971725
ABCA3,0.794292
PRKD1,0.960010
PRKD2,0.901277
B4GALNT4,0.769810
B4GALNT2,0.852149
LARS2,0.923979
CYP27A1,0.992613
CDK19,0.980727
VRK3,0.809037
PDE1B,0.922614
CA14,1.007550
CA13,0.701382
GANC,0.847985
KYNU,0.865963
CAMK2B,0.700722
ST6GALNAC6,0.918641
HGD,0.969905
WHSC1L1,0.723346
PLA2G4F,0.985452
CA9,0.849016
GPT2,0.827004
CEPT1,0.802521
MAP3K10,0.867423
MAP3K12,1.008960
MGAT4C,0.969788
CDK13,0.739916
FUT8,0.697089
PCK2,0.719643
TGM3,0.463067
TUSC3,0.975669
GNPDA2,0.971363
HUWE1,0.907050
AGXT2,0.864770
