GENE,ENVISION
PCK2,0.977068
CBLC,0.750275
USP29,0.873472
EP300,0.795289
HUWE1,0.791354
GLRX2,0.762751
PRKDC,0.953784
CDC42BPG,0.929967
SLC29A1,0.875817
SETD2,0.822717
SMG1,0.922718
RNF133,0.884882
RGL1,0.794779
TKTL2,0.678661
RHBG,0.755898
AFMID,0.928324
GRK1,0.803960
PDE7B,0.906776
NT5C1B,0.804183
LPCAT1,0.722537
SLC47A2,0.979631
TNKS2,0.764008
SIN3A,0.857831
ICK,0.969862
ASH1L,0.863993
GUCY2D,1.005380
PARP4,0.917118
USP13,0.900481
MERTK,0.913324
PLA2G4C,0.752854
CHST2,0.833964
CSGALNACT1,0.823848
PXYLP1,0.778255
PTPRU,0.787373
SLC8A2,0.840617
SLC2A7,0.891144
SLC22A13,0.976902
GDPD2,1.013070
HECW1,0.967908
RNF128,0.880044
PTPRH,0.786690
ECHDC2,0.537600
ABCC2,0.952030
RNF146,0.857077
