GENE,ENVISION
TGM3,0.600282
TUSC3,0.704242
POLG2,0.540890
MAN1B1,0.785575
ACOT6,0.656392
USP29,0.839952
USP28,0.782862
CDK15,1.060210
TOPORS,1.019890
LGSN,0.980067
PPP1R3A,0.993280
NDST4,0.846546
MAP3K5,0.785429
ZC3HAV1,0.961192
SLC38A4,0.971980
ENTPD4,0.909349
TRHDE,0.813133
ATP1B4,1.014210
ACSM2B,0.629035
USP30,0.762780
LMTK3,0.770379
USP36,0.893862
USP37,0.969119
INPP5D,0.641966
INPP5F,0.743594
PARP15,1.004120
ACSL6,0.898369
MYLK,0.855075
ETNPPL,0.825774
SLC15A2,0.987454
SPEG,0.640324
PAK7,0.754275
UGT3A2,0.780488
RBBP6,0.813133
NOX1,0.976570
SLC6A14,0.901064
TPK1,0.954611
PLA2G3,0.851797
SLC9A4,0.766895
PANK3,0.925311
GK2,0.719288
SLC5A12,0.925433
GUCY1A3,0.791852
TTN,0.625779
TNS2,0.922386
TRPM6,0.964355
CYP4V2,0.809555
GUCY2D,0.966630
DPYSL3,0.762093
GALNT8,0.743605
GALNT9,0.803323
MOGAT1,0.826475
SMG1,0.777772
MCCC2,0.705080
ABCG8,0.851049
SARDH,0.837219
MOGAT2,0.996251
ECHDC2,0.977107
UGT2A3,0.843736
UGT2A1,0.999508
NTRK3,0.839650
SLC10A2,0.781674
RNF126,0.974477
SLC8A2,0.719288
UGGT2,0.943972
SPTLC3,0.984313
SH3RF2,0.883983
LDHAL6B,0.920553
FRMPD2,0.958337
EP300,0.771876
THNSL1,0.872186
LRP2,0.811466
CYP4F22,0.986904
GALNT14,0.912142
GALNT12,0.985631
TPTE2,0.955287
KCNJ8,0.908543
ABCA4,0.788508
GLT6D1,0.721692
UGT2B28,0.752031
SLC18A2,0.831978
SLC38A3,0.944584
NPC1L1,0.752854
AGPAT9,0.828894
MGLL,0.813133
SLCO1B1,0.903214
SLCO1B3,0.857463
FMO1,0.991632
UGT1A8,0.779083
ERBB4,0.935766
DPYD,0.989273
PLCXD2,0.992859
DAK,0.963891
GLT8D2,0.814194
ACOT11,0.951738
PKN3,0.769878
PPM1E,0.766608
AAK1,0.862842
USP15,0.848418
CYP4A11,0.745899
ABCC8,0.849929
PTPRO,0.977625
HAO2,0.736284
PTPRJ,1.033860
