GENE,ENVISION
OCRL,1.001020
ZCCHC11,0.967082
METTL3,0.878290
USP29,0.895354
WWP1,0.777772
SLC7A10,0.842879
PNPT1,0.931067
USP9X,0.929052
SLCO1B1,0.843323
TNIK,0.839152
POLR3E,0.976273
ATR,0.858493
MAP2K5,0.899240
LIPE,0.989161
NGLY1,0.752526
USP21,0.894363
COX7B2,0.844813
EHMT1,0.882344
ACER3,0.938584
NHLRC1,0.943815
EHMT2,0.839152
SIN3A,0.885428
PPP1R3A,0.992308
SCARF2,0.833434
CAMK1,0.952412
PDE1B,0.851636
BARD1,0.769211
TAOK1,0.949598
DGKH,0.959190
PIK3R4,0.852049
PNPLA7,0.969744
TTN,0.809292
CDC42BPB,1.047940
ATP6V0D2,0.892710
RNF31,0.855976
HSD11B2,0.836932
GGH,0.863731
MARK1,0.808083
ICK,0.897995
TSSK4,0.965628
COL4A3BP,0.724860
SIAH1,0.862180
PIKFYVE,0.861521
PRKCD,0.927401
NUDT5,0.898638
TYRO3,0.913039
PLCD4,0.916284
NOL9,0.974778
PHLPP2,0.856137
USP31,0.962565
SETD2,0.859745
USP16,0.790796
SLC43A2,0.777772
UHRF2,0.859177
UBR4,0.802521
HERC1,0.597367
RPS6KA2,0.872618
XPO7,0.842271
GALNT10,0.858653
TPTE2,0.893387
RPS6KC1,0.951533
AK7,0.984600
MYLK,0.765858
TCIRG1,0.836195
CDK12,1.047430
FUT2,0.869159
GGT6,0.872235
DUSP2,0.731970
PPCS,0.907145
