GENE,ENVISION
TRIM11,0.911600
UBE2Q2,0.884417
KMT2B,0.881511
UQCR10,0.918908
UGT2A1,1.008720
CARS2,0.761359
POLR1B,0.943185
CYP2S1,1.087220
NGLY1,1.003260
KANSL3,0.776056
OGDH,0.694932
CDK13,0.850906
USP43,0.826122
MAP3K5,0.866546
PIK3R4,1.002120
MGAT5B,1.003280
TTN,0.784774
SRD5A3,0.858634
IL4I1,0.897955
ICK,0.858359
NEK6,1.001500
B3GALT1,0.824107
PLCB1,0.921501
PPP2R2C,0.854330
CRLS1,0.767475
STK24,0.754599
MCCC2,0.880946
MCCC1,0.843483
BRSK2,0.974038
LARS,1.020120
SGK3,0.810235
DZIP3,0.982688
B3GALT5,1.010470
ACOX2,0.861385
MKRN3,0.789802
METTL3,0.851560
RNF180,0.976158
TCIRG1,0.860725
BMPR2,0.853312
RDH12,0.908570
STK38,0.883702
MYO5B,0.918931
RNF123,0.952039
FKBP8,0.889252
PLIN2,1.059080
