GENE,ENVISION
CES3,0.930674
AOX1,0.987777
MYO3B,0.767275
SGK223,0.943868
PLK3,0.847984
USP3,0.802521
FTMT,0.667384
MAP2K1,1.012210
AGXT2,0.967635
RIPK1,0.839287
PGLYRP2,0.910417
SLCO1B3,0.855284
MKRN3,0.733328
PLCE1,0.794096
DYRK4,0.851330
SLC5A8,0.881321
SLC4A8,0.955026
NCOA3,0.752854
OGDH,0.792236
KYNU,0.552187
CYP1B1,0.942526
CERS3,0.933411
PPP1R3A,0.945198
DPYD,0.630471
PDE1C,0.775865
DGAT2,0.938512
DGKH,0.911305
C1GALT1,0.742509
PDE7B,0.985788
TTN,0.522847
PRKG2,1.040000
MAP4K1,0.936556
TRPM7,0.890253
NLN,0.931858
B4GALNT2,0.835413
SLC13A4,1.014980
ATP1B4,0.986016
PLCL2,0.716305
PDIA2,0.953116
TPH2,0.860577
PTPN21,0.902339
ACSM1,0.916647
SLC15A2,0.863657
NCOA6,0.908929
GALNT6,0.835822
EHHADH,0.916680
PLA2G4F,0.977113
SRPK3,0.910802
USP37,0.907050
ENPP2,0.994612
SLC4A5,0.763995
HACD2,0.875750
ADCY1,0.846472
ABCC11,0.932847
POLE,0.946270
SLC17A6,0.800523
SLC22A13,0.973364
MLK4,0.743605
GDA,0.769810
ABCA4,0.990568
ANGPTL4,0.998044
MAP3K14,0.973265
HECW1,0.752854
DHDH,0.791568
UGT2B28,0.807150
PAK7,1.006580
