GENE,ENVISION
PGM2L1,0.901720
HECTD1,0.840792
AGK,1.005390
FKBP10,0.761263
WWP1,0.858410
FRMPD2,0.811341
GPAT2,0.789083
AGXT2,0.936960
FKBP5,0.713657
AKT3,0.926182
POLR3C,0.554176
SLC25A19,1.005190
USP28,0.767533
USP26,0.745709
B3GNT5,0.885359
USP33,0.767533
SMG1,0.998831
RALBP1,0.809572
HKDC1,0.913992
ABHD6,1.011410
ACSM3,1.017840
UPRT,0.951322
NDST4,0.937927
PDE10A,1.001650
SETD5,0.864951
SLC34A3,0.826724
SLC12A6,0.963955
THNSL1,0.975247
ZSWIM2,0.994293
AMPD2,0.858410
ATP6V0D2,0.915412
ASRGL1,1.021830
ABHD5,1.005970
MTMR2,0.890344
PHEX,0.916333
ENPP6,0.970583
NARS2,0.915954
ACSM2B,0.900164
CHSY3,0.866711
PAN2,0.754690
GLS2,0.762927
UBR3,0.946544
ATP2B3,0.917216
SETD2,0.859256
USP34,0.755113
IP6K2,0.922423
USP37,0.825040
INPP5A,1.012580
PTPN18,0.959520
PLD1,0.817644
INPP5F,0.859327
PTPN13,0.962565
EYA1,0.972975
PARP14,0.921305
PARP15,0.919451
CNDP1,0.965721
PPIL3,0.875892
INPP5J,0.888018
MYO3B,0.977547
USP29,0.960409
PEAK1,0.913785
SLC7A9,0.795009
DUOX2,0.759484
ATP6V1H,0.803613
NOX1,0.771702
POLR1E,1.048580
ACSBG2,1.004310
PDE3A,0.800242
TICRR,0.875369
SMURF1,0.847851
IARS2,0.843807
NEK5,0.743696
USP49,0.918118
USP48,0.768586
MDH1B,0.898878
CHD9,0.764378
UXS1,0.937705
USP42,0.782950
STK26,0.862469
TIAM2,0.818637
PIK3R4,0.945276
RRM2B,0.682486
TTN,0.192849
ITK,0.962894
TNS2,0.812736
TRPM6,0.711509
PTS,0.701871
PHKG1,0.918087
TXNRD1,0.980583
PLCB1,0.842271
TARS2,0.825088
PLCB4,0.718498
PARP9,0.736201
SIRT5,0.736035
PIKFYVE,0.745842
PARP4,0.968040
WWOX,0.868111
MAN2A1,0.770018
PDP1,0.764378
HERC3,0.822930
GPAM,0.963009
GALNT8,0.949243
UBE2E3,0.848229
PAPD4,0.982404
PPARA,0.932433
GALNT5,0.788863
ADSSL1,0.958350
CHST2,0.912258
GALNT1,0.936712
CHST7,0.914515
CSGALNACT1,0.869306
STK32B,0.858410
STK32A,0.869699
TLK1,0.728477
RPS6KA6,0.522222
CHST8,0.834412
DDR2,1.019710
ACOX1,0.738404
UEVLD,1.009830
ST8SIA1,0.798241
SLC22A4,0.992692
STK31,0.890487
HECW1,0.913771
GLB1L,0.944607
STK39,0.993159
STK17A,0.860337
HERC4,0.898642
PTDSS2,1.007370
SGK223,0.983346
SPHK2,0.874122
RPE65,0.772655
OTUD5,0.835084
ATM,0.832141
UGT2A3,0.752731
OXSM,1.006110
PRKDC,0.870782
POLE,0.552566
DYRK4,0.856329
ADCY10,0.947817
HEPH,0.687002
GRK1,0.910987
GAD2,0.620840
SLC12A5,0.872959
HACE1,0.835209
TBK1,1.013660
SLC36A4,0.836127
MASTL,1.014630
BMP2K,0.860337
SDR9C7,0.754256
POLD3,0.767533
CES5A,0.956566
MARK1,0.766110
SRD5A3,0.924155
pk,0.802828
SGPP1,0.977466
ASH1L,0.906610
ALG1,0.905784
SH3RF3,0.943864
SLC13A2,0.789348
PLCL2,0.794331
PAFAH2,0.937939
PLCL1,1.014060
MAST1,0.898690
PLCD4,0.786557
DUSP4,1.006700
EP300,0.769747
ALG14,0.796204
TNNI3K,0.912139
SLC27A3,0.763443
TAOK3,0.798036
LRP2,0.739701
SLC26A11,0.985056
TAOK2,0.817187
GALNT13,0.910950
FAAH2,0.741940
SLC17A6,0.876856
KCNJ8,0.598631
AK7,0.985874
RIPK3,0.950877
AK5,0.753911
AGPAT6,0.982509
SLC23A1,0.896356
FARSB,0.854838
AGPAT3,0.987746
OXCT2,0.700751
PPIE,0.852418
HIBCH,0.749641
AGPAT9,0.857157
POLA2,1.004880
HS3ST4,0.789083
CAMK1D,0.909974
BIRC6,0.690732
TRIB3,0.953018
LDHAL6A,1.026070
SLCO1B1,0.777174
LRRK1,0.869449
SLCO1B3,0.764808
EZH2,0.614491
ATP11C,0.820913
CCNB1IP1,0.870309
MAP2K5,0.842271
SLC5A8,0.893502
LARS2,0.991044
SIAH1,0.938977
ACER3,0.835882
KYNU,0.730625
GRHL1,0.868384
CDK13,0.856204
DPYS,0.548361
PIK3C3,0.862469
WNK3,0.836675
DGKB,0.986444
NTRK3,0.987930
GGT7,0.866717
ZNF645,0.918687
AASDH,0.910456
ZCCHC6,0.810175
KMT2B,0.759028
KMT2A,0.836498
KMT2E,0.934075
PIGG,0.865923
CA14,0.990109
MGAT2,0.912994
PADI4,0.966429
RWDD2A,0.847996
TRIP12,0.916599
NAGK,0.977366
ANKRD1,0.843373
CHST11,0.995362
CYP4A11,0.962951
ROCK1,0.688040
MLK4,0.939402
PPIP5K1,0.857157
PTPRO,0.904300
ABCC2,0.810499
