GENE,ENVISION
HECTD3,0.854838
PGM2L1,0.876519
PPAPDC3,0.758572
MAP3K15,0.992908
CHSY1,0.914869
POLR3B,0.718498
RARS2,0.914780
PPWD1,0.786678
USP24,0.764008
MAP3K4,0.940369
SLC12A7,0.777057
PDE7B,0.842282
TESK2,0.840769
MTMR7,0.778646
LIPE,0.816453
EXTL2,0.891466
WNK1,0.991563
ACSM2B,0.861466
SLC15A2,0.666173
USP31,0.843437
SETD2,0.934450
SETD7,0.552442
KAT8,0.597908
PYCRL,0.818594
SLC2A6,0.866513
PARP12,1.010820
PARP10,1.003810
PTPN14,0.843373
ANGPTL4,0.875518
CYLD,0.957009
ATR,0.762427
PAK1,0.835993
PXDN,0.853689
DSTYK,0.786678
MST1R,0.770000
NUAK2,0.914139
KAT2B,0.678713
LPPR4,0.944424
ZADH2,0.783160
NEK11,0.780225
PPP1R1A,0.795488
PLXNB3,0.790213
NEK5,0.982027
XPO7,0.842193
STYXL1,0.941983
ITPKC,0.867192
PLCH1,0.938609
TTN,0.208114
UAP1,0.864876
HERC4,0.838469
GALNT5,0.843477
ACO2,0.593336
PPIE,0.960861
TLK1,0.864972
RPS6KA6,0.979961
ABCG8,0.941685
TCIRG1,0.842190
STK31,0.925754
ATP6V0A1,0.996674
NSD1,0.718768
HLTF,0.769810
RFWD3,0.782394
PDE3A,0.902042
SPHK1,0.863603
POLE,0.978260
DYRK2,0.786678
PLCE1,0.980698
SIK2,0.841098
ASPH,1.022430
BMP2K,0.719329
MARS2,0.974831
GALNTL5,0.999894
ASH1L,0.690872
SIAH1,0.912340
SLC13A1,0.771770
TGS1,0.809367
SLC27A1,0.804417
GALNT10,0.860622
FUK,0.892687
EIF2AK1,0.775769
ATP1A4,0.656241
ABCA3,0.988706
SLC35D1,0.924329
PRKD2,0.789861
ATP6V0B,0.941982
HS3ST5,1.002560
COLGALT1,0.770409
CHPF2,0.784773
PYURF,0.977991
USP9X,0.869045
ATP11C,0.766622
PGLYRP4,0.977035
GAL3ST1,0.718811
LPIN3,0.991390
PDE1C,1.008730
PHKB,0.916239
TECRL,0.996172
LDHD,0.989174
FUT2,1.006870
KMT2C,0.900069
ST3GAL1,0.499615
KMT2E,0.903662
PEAK1,0.769176
PDIA6,0.857831
PKN2,0.786678
PRKCE,0.955677
USP10,0.790414
MAN1C1,0.676280
PLA2G4F,0.817768
SEC11C,0.822233
PFKFB4,0.857831
STK35,0.882881
ABCC8,0.836912
PPCS,0.866711
PTPRO,0.961371
KAT6B,0.792875
MUL1,0.975797
FUT9,0.995259
