GENE,ENVISION
TRIM11,0.825088
HECTD3,0.902170
CDK12,0.762629
SLC6A7,0.849231
WWP1,0.777569
PPAPDC3,0.961763
HUWE1,0.356637
PRPF4B,0.868287
CDO1,0.852204
HIPK3,0.859112
PTK2B,0.694370
SETD1B,0.798846
POLR3B,0.915880
DMGDH,0.983191
USP29,0.721827
CHFR,0.935286
UPB1,0.575748
PLIN4,0.605056
PMM1,0.693194
ATP2B3,0.719785
TOPORS,0.968607
OGDH,0.825732
LBR,0.854445
LGSN,0.803340
DHRS9,0.968017
ACSM1,0.913699
A4GNT,0.833457
TKTL2,0.735261
MAP3K4,0.780118
MAP3K5,0.886283
SLC34A1,0.978323
PAOX,0.983847
SLC12A7,0.843222
SETD7,0.931076
UBR4,0.644077
MTMR3,0.973048
SETDB1,0.627864
STK17A,0.721573
ATM,0.976029
SLC38A1,0.975060
NT5C1A,1.101980
EXT1,0.844807
WHSC1L1,0.880203
ENPP2,1.002290
ETFDH,0.733827
SCD5,0.914515
CSNK1G3,1.044110
USP33,0.755898
LRP1,0.709240
MYLIP,0.764008
UBR3,0.627061
SLC15A3,0.808103
UBR1,0.952530
SETD2,0.889627
USP34,0.980396
NLK,0.800646
ROR1,0.488185
USP37,0.928330
ADCY4,0.954915
CBX1,0.967871
PCYT1B,0.907335
PLD1,0.873569
ADCY2,0.602515
INPP5J,0.923916
KAT5,0.724692
ZADH2,0.974638
ETNPPL,0.816339
EIF2AK1,0.912815
PGAM5,0.978670
MTRR,0.996177
SPEG,0.713410
GFPT1,0.825756
IP6K1,0.892530
PXDN,1.006360
ADHFE1,0.835763
PHPT1,0.900427
NIT2,0.589786
MYO3B,0.869306
UHRF1,0.922288
KMT2B,0.906689
DSTYK,0.964815
TRIM32,0.867610
SLC25A18,0.721452
ATP6V1H,0.862933
RBBP6,0.817167
LIPE,0.734235
SLC6A14,0.614092
GPLD1,0.869449
GTF3C4,0.973533
MAPKAPK5,0.964427
ACSL5,0.976805
SHPRH,0.830230
ABHD12,0.927745
NEK5,0.883307
UROC1,0.953812
POLR3E,1.010110
CHD9,0.862215
UBE3A,0.887078
B3GNTL1,0.885842
USP40,0.801475
NEK8,0.826167
CYP26B1,0.929863
TIAM2,0.878144
CDK3,1.001400
RRM2B,0.803345
TTN,0.222625
PJA1,0.925754
TNS2,0.786786
GBA2,0.871002
PNPLA8,0.902146
NLN,0.807690
AASS,0.917250
PARP9,0.795881
TGM3,0.997450
POLI,0.832135
CDK11A,0.848651
CHST9,0.968533
HERC3,0.795911
UBA3,0.942204
SMG1,0.606653
CHST3,0.939212
GALNT7,0.892929
SUV420H1,0.759433
ST3GAL1,0.712370
NNT,0.913867
PLD4,1.024590
DDR1,0.907362
USP10,0.869306
ATP6V0A4,0.835766
ELOVL2,0.977466
HECW1,0.779316
HIF1AN,0.895464
NSD1,0.802137
STK39,0.881066
HLTF,0.820865
MSMO1,0.795368
DNMT3B,0.811808
RFWD3,0.788048
UGT8,0.859363
SLC32A1,1.008410
MKNK1,0.914970
ILK,0.885131
SLC4A4,0.930653
DARS2,0.816953
PLCE1,0.695615
PPA2,0.854418
CHIA,0.976568
GAD2,0.706056
NCOA2,0.816650
EHMT2,0.831532
HSD17B11,0.595210
SLC12A4,0.803744
CDKL3,0.962749
CDKL2,0.899505
UGT3A2,1.019050
SDR9C7,0.922945
MAPK6,0.476971
BIRC6,0.619264
NMNAT3,0.720739
